base_confidence,confidence_threshold,accuracy,correct_predictions,total_predictions
0.46,0.42,0.5571428571428572,195,350
0.46,0.43,0.5571428571428572,195,350
0.46,0.44,0.5571428571428572,195,350
0.46,0.45,0.5571428571428572,195,350
0.47,0.1,0.8857142857142857,310,350
0.47,0.11,0.8857142857142857,310,350
0.47,0.12,0.8857142857142857,310,350
0.47,0.13,0.8857142857142857,310,350
0.47,0.14,0.8857142857142857,310,350
0.47,0.15,0.8857142857142857,310,350
0.47,0.16,0.8857142857142857,310,350
0.47,0.17,0.8857142857142857,310,350
0.47,0.18,0.8857142857142857,310,350
0.47,0.19,0.8857142857142857,310,350
0.47,0.2,0.8857142857142857,310,350
0.47,0.21,0.8857142857142857,310,350
0.47,0.22,0.8857142857142857,310,350
0.47,0.23,0.8857142857142857,310,350
0.47,0.24,0.8857142857142857,310,350
0.47,0.25,0.8857142857142857,310,350
0.47,0.26,0.8857142857142857,310,350
0.47,0.27,0.5657142857142857,198,350
0.47,0.28,0.5657142857142857,198,350
0.47,0.29,0.5657142857142857,198,350
0.47,0.3,0.5657142857142857,198,350
0.47,0.31,0.5657142857142857,198,350
0.47,0.32,0.5657142857142857,198,350
0.47,0.33,0.5657142857142857,198,350
0.47,0.34,0.5657142857142857,198,350
0.47,0.35,0.5657142857142857,198,350
0.47,0.36,0.5628571428571428,197,350
0.47,0.37,0.5628571428571428,197,350
0.47,0.38,0.5571428571428572,195,350
0.47,0.39,0.5571428571428572,195,350
0.47,0.4,0.5571428571428572,195,350
0.47,0.41,0.5571428571428572,195,350
0.47,0.42,0.5571428571428572,195,350
0.47,0.43,0.5571428571428572,195,350
0.47,0.44,0.5571428571428572,195,350
0.47,0.45,0.5571428571428572,195,350
0.47,0.46,0.5571428571428572,195,350
0.48,0.1,0.8857142857142857,310,350
0.48,0.11,0.8857142857142857,310,350
0.48,0.12,0.8857142857142857,310,350
0.48,0.13,0.8857142857142857,310,350
0.48,0.14,0.8857142857142857,310,350
0.48,0.15,0.8857142857142857,310,350
0.48,0.16,0.8857142857142857,310,350
0.48,0.17,0.8857142857142857,310,350
0.48,0.18,0.8857142857142857,310,350
0.48,0.19,0.8857142857142857,310,350
0.48,0.2,0.8857142857142857,310,350
0.48,0.21,0.8857142857142857,310,350
0.48,0.22,0.8857142857142857,310,350
0.48,0.23,0.8857142857142857,310,350
0.48,0.24,0.8857142857142857,310,350
0.48,0.25,0.8857142857142857,310,350
0.48,0.26,0.8857142857142857,310,350
0.48,0.27,0.8857142857142857,310,350
0.48,0.28,0.5657142857142857,198,350
0.48,0.29,0.5657142857142857,198,350
0.48,0.3,0.5657142857142857,198,350
0.48,0.31,0.5657142857142857,198,350
0.48,0.32,0.5657142857142857,198,350
0.48,0.33,0.5657142857142857,198,350
0.48,0.34,0.5657142857142857,198,350
0.48,0.35,0.5657142857142857,198,350
0.48,0.36,0.5657142857142857,198,350
0.48,0.37,0.5628571428571428,197,350
0.48,0.38,0.5628571428571428,197,350
0.48,0.39,0.5571428571428572,195,350
0.48,0.4,0.5571428571428572,195,350
0.48,0.41,0.5571428571428572,195,350
0.48,0.42,0.5571428571428572,195,350
0.48,0.43,0.5571428571428572,195,350
0.48,0.44,0.5571428571428572,195,350
0.48,0.45,0.5571428571428572,195,350
0.48,0.46,0.5571428571428572,195,350
0.48,0.47,0.5571428571428572,195,350
0.49,0.1,0.8857142857142857,310,350
0.49,0.11,0.8857142857142857,310,350
0.49,0.12,0.8857142857142857,310,350
0.49,0.13,0.8857142857142857,310,350
0.49,0.14,0.8857142857142857,310,350
0.49,0.15,0.8857142857142857,310,350
0.49,0.16,0.8857142857142857,310,350
0.49,0.17,0.8857142857142857,310,350
0.49,0.18,0.8857142857142857,310,350
0.49,0.19,0.8857142857142857,310,350
0.49,0.2,0.8857142857142857,310,350
0.49,0.21,0.8857142857142857,310,350
0.49,0.22,0.8857142857142857,310,350
0.49,0.23,0.8857142857142857,310,350
0.49,0.24,0.8857142857142857,310,350
0.49,0.25,0.8857142857142857,310,350
0.49,0.26,0.8857142857142857,310,350
0.49,0.27,0.8857142857142857,310,350
0.49,0.28,0.8857142857142857,310,350
0.49,0.29,0.8857142857142857,310,350
0.49,0.3,0.5657142857142857,198,350
0.49,0.31,0.5657142857142857,198,350
0.49,0.32,0.5657142857142857,198,350
0.49,0.33,0.5657142857142857,198,350
0.49,0.34,0.5657142857142857,198,350
0.49,0.35,0.5657142857142857,198,350
0.49,0.36,0.5657142857142857,198,350
0.49,0.37,0.5657142857142857,198,350
0.49,0.38,0.5628571428571428,197,350
0.49,0.39,0.5628571428571428,197,350
0.49,0.4,0.5571428571428572,195,350
0.49,0.41,0.5571428571428572,195,350
0.49,0.42,0.5571428571428572,195,350
0.49,0.43,0.5571428571428572,195,350
0.49,0.44,0.5571428571428572,195,350
0.49,0.45,0.5571428571428572,195,350
0.49,0.46,0.5571428571428572,195,350
0.49,0.47,0.5571428571428572,195,350
0.49,0.48,0.5571428571428572,195,350
0.5,0.1,0.8857142857142857,310,350
0.5,0.11,0.8857142857142857,310,350
0.5,0.12,0.8857142857142857,310,350
0.5,0.13,0.8857142857142857,310,350
0.5,0.14,0.8857142857142857,310,350
0.5,0.15,0.8857142857142857,310,350
0.5,0.16,0.8857142857142857,310,350
0.5,0.17,0.8857142857142857,310,350
0.5,0.18,0.8857142857142857,310,350
0.5,0.19,0.8857142857142857,310,350
0.5,0.2,0.8857142857142857,310,350
0.5,0.21,0.8857142857142857,310,350
0.5,0.22,0.8857142857142857,310,350
0.5,0.23,0.8857142857142857,310,350
0.5,0.24,0.8857142857142857,310,350
0.5,0.25,0.8857142857142857,310,350
0.5,0.26,0.8857142857142857,310,350
0.5,0.27,0.8857142857142857,310,350
0.5,0.28,0.8857142857142857,310,350
0.5,0.29,0.8857142857142857,310,350
0.5,0.3,0.8857142857142857,310,350
0.5,0.31,0.5657142857142857,198,350
0.5,0.32,0.5657142857142857,198,350
0.5,0.33,0.5657142857142857,198,350
0.5,0.34,0.5657142857142857,198,350
0.5,0.35,0.5657142857142857,198,350
0.5,0.36,0.5657142857142857,198,350
0.5,0.37,0.5657142857142857,198,350
0.5,0.38,0.5657142857142857,198,350
0.5,0.39,0.5628571428571428,197,350
0.5,0.4,0.5628571428571428,197,350
0.5,0.41,0.5571428571428572,195,350
0.5,0.42,0.5571428571428572,195,350
0.5,0.43,0.5571428571428572,195,350
0.5,0.44,0.5571428571428572,195,350
0.5,0.45,0.5571428571428572,195,350
0.5,0.46,0.5571428571428572,195,350
0.5,0.47,0.5571428571428572,195,350
0.5,0.48,0.5571428571428572,195,350
0.5,0.49,0.5571428571428572,195,350
0.51,0.1,0.8857142857142857,310,350
0.51,0.11,0.8857142857142857,310,350
0.51,0.12,0.8857142857142857,310,350
0.51,0.13,0.8857142857142857,310,350
0.51,0.14,0.8857142857142857,310,350
0.51,0.15,0.8857142857142857,310,350
0.51,0.16,0.8857142857142857,310,350
0.51,0.17,0.8857142857142857,310,350
0.51,0.18,0.8857142857142857,310,350
0.51,0.19,0.8857142857142857,310,350
0.51,0.2,0.8857142857142857,310,350
0.51,0.21,0.8857142857142857,310,350
0.51,0.22,0.8857142857142857,310,350
0.51,0.23,0.8857142857142857,310,350
0.51,0.24,0.8857142857142857,310,350
0.51,0.25,0.8857142857142857,310,350
0.51,0.26,0.8857142857142857,310,350
0.51,0.27,0.8857142857142857,310,350
0.51,0.28,0.8857142857142857,310,350
0.51,0.29,0.8857142857142857,310,350
0.51,0.3,0.8857142857142857,310,350
0.51,0.31,0.8857142857142857,310,350
0.51,0.32,0.5657142857142857,198,350
0.51,0.33,0.5657142857142857,198,350
0.51,0.34,0.5657142857142857,198,350
0.51,0.35,0.5657142857142857,198,350
0.51,0.36,0.5657142857142857,198,350
0.51,0.37,0.5657142857142857,198,350
0.51,0.38,0.5657142857142857,198,350
0.51,0.39,0.5657142857142857,198,350
0.51,0.4,0.5628571428571428,197,350
0.51,0.41,0.5628571428571428,197,350
0.51,0.42,0.5571428571428572,195,350
0.51,0.43,0.5571428571428572,195,350
0.51,0.44,0.5571428571428572,195,350
0.51,0.45,0.5571428571428572,195,350
0.51,0.46,0.5571428571428572,195,350
0.51,0.47,0.5571428571428572,195,350
0.51,0.48,0.5571428571428572,195,350
0.51,0.49,0.5571428571428572,195,350
0.51,0.5,0.5571428571428572,195,350
0.52,0.1,0.8857142857142857,310,350
0.52,0.11,0.8857142857142857,310,350
0.52,0.12,0.8857142857142857,310,350
0.52,0.13,0.8857142857142857,310,350
0.52,0.14,0.8857142857142857,310,350
0.52,0.15,0.8857142857142857,310,350
0.52,0.16,0.8857142857142857,310,350
0.52,0.17,0.8857142857142857,310,350
0.52,0.18,0.8857142857142857,310,350
0.52,0.19,0.8857142857142857,310,350
0.52,0.2,0.8857142857142857,310,350
0.52,0.21,0.8857142857142857,310,350
0.52,0.22,0.8857142857142857,310,350
0.52,0.23,0.8857142857142857,310,350
0.52,0.24,0.8857142857142857,310,350
0.52,0.25,0.8857142857142857,310,350
0.52,0.26,0.8857142857142857,310,350
0.52,0.27,0.8857142857142857,310,350
0.52,0.28,0.8857142857142857,310,350
0.52,0.29,0.8857142857142857,310,350
0.52,0.3,0.8857142857142857,310,350
0.52,0.31,0.8857142857142857,310,350
0.52,0.32,0.8857142857142857,310,350
0.52,0.33,0.5657142857142857,198,350
0.52,0.34,0.5657142857142857,198,350
0.52,0.35,0.5657142857142857,198,350
0.52,0.36,0.5657142857142857,198,350
0.52,0.37,0.5657142857142857,198,350
0.52,0.38,0.5657142857142857,198,350
0.52,0.39,0.5657142857142857,198,350
0.52,0.4,0.5657142857142857,198,350
0.52,0.41,0.5628571428571428,197,350
0.52,0.42,0.5628571428571428,197,350
0.52,0.43,0.5571428571428572,195,350
0.52,0.44,0.5571428571428572,195,350
0.52,0.45,0.5571428571428572,195,350
0.52,0.46,0.5571428571428572,195,350
0.52,0.47,0.5571428571428572,195,350
0.52,0.48,0.5571428571428572,195,350
0.52,0.49,0.5571428571428572,195,350
0.52,0.5,0.5571428571428572,195,350
0.53,0.1,0.8857142857142857,310,350
0.53,0.11,0.8857142857142857,310,350
0.53,0.12,0.8857142857142857,310,350
0.53,0.13,0.8857142857142857,310,350
0.53,0.14,0.8857142857142857,310,350
0.53,0.15,0.8857142857142857,310,350
0.53,0.16,0.8857142857142857,310,350
0.53,0.17,0.8857142857142857,310,350
0.53,0.18,0.8857142857142857,310,350
0.53,0.19,0.8857142857142857,310,350
0.53,0.2,0.8857142857142857,310,350
0.53,0.21,0.8857142857142857,310,350
0.53,0.22,0.8857142857142857,310,350
0.53,0.23,0.8857142857142857,310,350
0.53,0.24,0.8857142857142857,310,350
0.53,0.25,0.8857142857142857,310,350
0.53,0.26,0.8857142857142857,310,350
0.53,0.27,0.8857142857142857,310,350
0.53,0.28,0.8857142857142857,310,350
0.53,0.29,0.8857142857142857,310,350
0.53,0.3,0.8857142857142857,310,350
0.53,0.31,0.8857142857142857,310,350
0.53,0.32,0.8857142857142857,310,350
0.53,0.33,0.8857142857142857,310,350
0.53,0.34,0.5657142857142857,198,350
0.53,0.35,0.5657142857142857,198,350
0.53,0.36,0.5657142857142857,198,350
0.53,0.37,0.5657142857142857,198,350
0.53,0.38,0.5657142857142857,198,350
0.53,0.39,0.5657142857142857,198,350
0.53,0.4,0.5657142857142857,198,350
0.53,0.41,0.5657142857142857,198,350
0.53,0.42,0.5628571428571428,197,350
0.53,0.43,0.5628571428571428,197,350
0.53,0.44,0.5571428571428572,195,350
0.53,0.45,0.5571428571428572,195,350
0.53,0.46,0.5571428571428572,195,350
0.53,0.47,0.5571428571428572,195,350
0.53,0.48,0.5571428571428572,195,350
0.53,0.49,0.5571428571428572,195,350
0.53,0.5,0.5571428571428572,195,350
0.54,0.1,0.8857142857142857,310,350
0.54,0.11,0.8857142857142857,310,350
0.54,0.12,0.8857142857142857,310,350
0.54,0.13,0.8857142857142857,310,350
0.54,0.14,0.8857142857142857,310,350
0.54,0.15,0.8857142857142857,310,350
0.54,0.16,0.8857142857142857,310,350
0.54,0.17,0.8857142857142857,310,350
0.54,0.18,0.8857142857142857,310,350
0.54,0.19,0.8857142857142857,310,350
0.54,0.2,0.8857142857142857,310,350
0.54,0.21,0.8857142857142857,310,350
0.54,0.22,0.8857142857142857,310,350
0.54,0.23,0.8857142857142857,310,350
0.54,0.24,0.8857142857142857,310,350
0.54,0.25,0.8857142857142857,310,350
0.54,0.26,0.8857142857142857,310,350
0.54,0.27,0.8857142857142857,310,350
0.54,0.28,0.8857142857142857,310,350
0.54,0.29,0.8857142857142857,310,350
0.54,0.3,0.8857142857142857,310,350
0.54,0.31,0.8857142857142857,310,350
0.54,0.32,0.8857142857142857,310,350
0.54,0.33,0.8857142857142857,310,350
0.54,0.34,0.8857142857142857,310,350
0.54,0.35,0.5657142857142857,198,350
0.54,0.36,0.5657142857142857,198,350
0.54,0.37,0.5657142857142857,198,350
0.54,0.38,0.5657142857142857,198,350
0.54,0.39,0.5657142857142857,198,350
0.54,0.4,0.5657142857142857,198,350
0.54,0.41,0.5657142857142857,198,350
0.54,0.42,0.5657142857142857,198,350
0.54,0.43,0.5628571428571428,197,350
0.54,0.44,0.5628571428571428,197,350
0.54,0.45,0.5571428571428572,195,350
0.54,0.46,0.5571428571428572,195,350
0.54,0.47,0.5571428571428572,195,350
0.54,0.48,0.5571428571428572,195,350
0.54,0.49,0.5571428571428572,195,350
0.54,0.5,0.5571428571428572,195,350
0.55,0.1,0.8857142857142857,310,350
0.55,0.11,0.8857142857142857,310,350
0.55,0.12,0.8857142857142857,310,350
0.55,0.13,0.8857142857142857,310,350
0.55,0.14,0.8857142857142857,310,350
0.55,0.15,0.8857142857142857,310,350
0.55,0.16,0.8857142857142857,310,350
0.55,0.17,0.8857142857142857,310,350
0.55,0.18,0.8857142857142857,310,350
0.55,0.19,0.8857142857142857,310,350
0.55,0.2,0.8857142857142857,310,350
0.55,0.21,0.8857142857142857,310,350
0.55,0.22,0.8857142857142857,310,350
0.55,0.23,0.8857142857142857,310,350
0.55,0.24,0.8857142857142857,310,350
0.55,0.25,0.8857142857142857,310,350
0.55,0.26,0.8857142857142857,310,350
0.55,0.27,0.8857142857142857,310,350
0.55,0.28,0.8857142857142857,310,350
0.55,0.29,0.8857142857142857,310,350
0.55,0.3,0.8857142857142857,310,350
0.55,0.31,0.8857142857142857,310,350
0.55,0.32,0.8857142857142857,310,350
0.55,0.33,0.8857142857142857,310,350
0.55,0.34,0.8857142857142857,310,350
0.55,0.35,0.8857142857142857,310,350
0.55,0.36,0.5657142857142857,198,350
0.55,0.37,0.5657142857142857,198,350
0.55,0.38,0.5657142857142857,198,350
0.55,0.39,0.5657142857142857,198,350
0.55,0.4,0.5657142857142857,198,350
0.55,0.41,0.5657142857142857,198,350
0.55,0.42,0.5657142857142857,198,350
0.55,0.43,0.5657142857142857,198,350
0.55,0.44,0.5628571428571428,197,350
0.55,0.45,0.5628571428571428,197,350
0.55,0.46,0.5571428571428572,195,350
0.55,0.47,0.5571428571428572,195,350
0.55,0.48,0.5571428571428572,195,350
0.55,0.49,0.5571428571428572,195,350
0.55,0.5,0.5571428571428572,195,350
0.56,0.1,0.8857142857142857,310,350
0.56,0.11,0.8857142857142857,310,350
0.56,0.12,0.8857142857142857,310,350
0.56,0.13,0.8857142857142857,310,350
0.56,0.14,0.8857142857142857,310,350
0.56,0.15,0.8857142857142857,310,350
0.56,0.16,0.8857142857142857,310,350
0.56,0.17,0.8857142857142857,310,350
0.56,0.18,0.8857142857142857,310,350
0.56,0.19,0.8857142857142857,310,350
0.56,0.2,0.8857142857142857,310,350
0.56,0.21,0.8857142857142857,310,350
0.56,0.22,0.8857142857142857,310,350
0.56,0.23,0.8857142857142857,310,350
0.56,0.24,0.8857142857142857,310,350
0.56,0.25,0.8857142857142857,310,350
0.56,0.26,0.8857142857142857,310,350
0.56,0.27,0.8857142857142857,310,350
0.56,0.28,0.8857142857142857,310,350
0.56,0.29,0.8857142857142857,310,350
0.56,0.3,0.8857142857142857,310,350
0.56,0.31,0.8857142857142857,310,350
0.56,0.32,0.8857142857142857,310,350
0.56,0.33,0.8857142857142857,310,350
0.56,0.34,0.8857142857142857,310,350
0.56,0.35,0.8857142857142857,310,350
0.56,0.36,0.8857142857142857,310,350
0.56,0.37,0.5657142857142857,198,350
0.56,0.38,0.5657142857142857,198,350
0.56,0.39,0.5657142857142857,198,350
0.56,0.4,0.5657142857142857,198,350
0.56,0.41,0.5657142857142857,198,350
0.56,0.42,0.5657142857142857,198,350
0.56,0.43,0.5657142857142857,198,350
0.56,0.44,0.5657142857142857,198,350
0.56,0.45,0.5628571428571428,197,350
0.56,0.46,0.5628571428571428,197,350
0.56,0.47,0.5571428571428572,195,350
0.56,0.48,0.5571428571428572,195,350
0.56,0.49,0.5571428571428572,195,350
0.56,0.5,0.5571428571428572,195,350
0.57,0.1,0.8857142857142857,310,350
0.57,0.11,0.8857142857142857,310,350
0.57,0.12,0.8857142857142857,310,350
0.57,0.13,0.8857142857142857,310,350
0.57,0.14,0.8857142857142857,310,350
0.57,0.15,0.8857142857142857,310,350
0.57,0.16,0.8857142857142857,310,350
0.57,0.17,0.8857142857142857,310,350
0.57,0.18,0.8857142857142857,310,350
0.57,0.19,0.8857142857142857,310,350
0.57,0.2,0.8857142857142857,310,350
0.57,0.21,0.8857142857142857,310,350
0.57,0.22,0.8857142857142857,310,350
0.57,0.23,0.8857142857142857,310,350
0.57,0.24,0.8857142857142857,310,350
0.57,0.25,0.8857142857142857,310,350
0.57,0.26,0.8857142857142857,310,350
0.57,0.27,0.8857142857142857,310,350
0.57,0.28,0.8857142857142857,310,350
0.57,0.29,0.8857142857142857,310,350
0.57,0.3,0.8857142857142857,310,350
0.57,0.31,0.8857142857142857,310,350
0.57,0.32,0.8857142857142857,310,350
0.57,0.33,0.8857142857142857,310,350
0.57,0.34,0.8857142857142857,310,350
0.57,0.35,0.8857142857142857,310,350
0.57,0.36,0.8857142857142857,310,350
0.57,0.37,0.5657142857142857,198,350
0.57,0.38,0.5657142857142857,198,350
0.57,0.39,0.5657142857142857,198,350
0.57,0.4,0.5657142857142857,198,350
0.57,0.41,0.5657142857142857,198,350
0.57,0.42,0.5657142857142857,198,350
0.57,0.43,0.5657142857142857,198,350
0.57,0.44,0.5657142857142857,198,350
0.57,0.45,0.5628571428571428,197,350
0.57,0.46,0.5628571428571428,197,350
0.57,0.47,0.5628571428571428,197,350
0.57,0.48,0.5571428571428572,195,350
0.57,0.49,0.5571428571428572,195,350
0.57,0.5,0.5571428571428572,195,350
0.58,0.1,0.8857142857142857,310,350
0.58,0.11,0.8857142857142857,310,350
0.58,0.12,0.8857142857142857,310,350
0.58,0.13,0.8857142857142857,310,350
0.58,0.14,0.8857142857142857,310,350
0.58,0.15,0.8857142857142857,310,350
0.58,0.16,0.8857142857142857,310,350
0.58,0.17,0.8857142857142857,310,350
0.58,0.18,0.8857142857142857,310,350
0.58,0.19,0.8857142857142857,310,350
0.58,0.2,0.8857142857142857,310,350
0.58,0.21,0.8857142857142857,310,350
0.58,0.22,0.8857142857142857,310,350
0.58,0.23,0.8857142857142857,310,350
0.58,0.24,0.8857142857142857,310,350
0.58,0.25,0.8857142857142857,310,350
0.58,0.26,0.8857142857142857,310,350
0.58,0.27,0.8857142857142857,310,350
0.58,0.28,0.8857142857142857,310,350
0.58,0.29,0.8857142857142857,310,350
0.58,0.3,0.8857142857142857,310,350
0.58,0.31,0.8857142857142857,310,350
0.58,0.32,0.8857142857142857,310,350
0.58,0.33,0.8857142857142857,310,350
0.58,0.34,0.8857142857142857,310,350
0.58,0.35,0.8857142857142857,310,350
0.58,0.36,0.8857142857142857,310,350
0.58,0.37,0.8857142857142857,310,350
0.58,0.38,0.5657142857142857,198,350
0.58,0.39,0.5657142857142857,198,350
0.58,0.4,0.5657142857142857,198,350
0.58,0.41,0.5657142857142857,198,350
0.58,0.42,0.5657142857142857,198,350
0.58,0.43,0.5657142857142857,198,350
0.58,0.44,0.5657142857142857,198,350
0.58,0.45,0.5657142857142857,198,350
0.58,0.46,0.5628571428571428,197,350
0.58,0.47,0.5628571428571428,197,350
0.58,0.48,0.5628571428571428,197,350
0.58,0.49,0.5571428571428572,195,350
0.58,0.5,0.5571428571428572,195,350
0.59,0.1,0.8857142857142857,310,350
0.59,0.11,0.8857142857142857,310,350
0.59,0.12,0.8857142857142857,310,350
0.59,0.13,0.8857142857142857,310,350
0.59,0.14,0.8857142857142857,310,350
0.59,0.15,0.8857142857142857,310,350
0.59,0.16,0.8857142857142857,310,350
0.59,0.17,0.8857142857142857,310,350
0.59,0.18,0.8857142857142857,310,350
0.59,0.19,0.8857142857142857,310,350
0.59,0.2,0.8857142857142857,310,350
0.59,0.21,0.8857142857142857,310,350
0.59,0.22,0.8857142857142857,310,350
0.59,0.23,0.8857142857142857,310,350
0.59,0.24,0.8857142857142857,310,350
0.59,0.25,0.8857142857142857,310,350
0.59,0.26,0.8857142857142857,310,350
0.59,0.27,0.8857142857142857,310,350
0.59,0.28,0.8857142857142857,310,350
0.59,0.29,0.8857142857142857,310,350
0.59,0.3,0.8857142857142857,310,350
0.59,0.31,0.8857142857142857,310,350
0.59,0.32,0.8857142857142857,310,350
0.59,0.33,0.8857142857142857,310,350
0.59,0.34,0.8857142857142857,310,350
0.59,0.35,0.8857142857142857,310,350
0.59,0.36,0.8857142857142857,310,350
0.59,0.37,0.8857142857142857,310,350
0.59,0.38,0.8857142857142857,310,350
0.59,0.39,0.5657142857142857,198,350
0.59,0.4,0.5657142857142857,198,350
0.59,0.41,0.5657142857142857,198,350
0.59,0.42,0.5657142857142857,198,350
0.59,0.43,0.5657142857142857,198,350
0.59,0.44,0.5657142857142857,198,350
0.59,0.45,0.5657142857142857,198,350
0.59,0.46,0.5657142857142857,198,350
0.59,0.47,0.5657142857142857,198,350
0.59,0.48,0.5628571428571428,197,350
0.59,0.49,0.5628571428571428,197,350
0.59,0.5,0.5571428571428572,195,350
0.6,0.1,0.8857142857142857,310,350
0.6,0.11,0.8857142857142857,310,350
0.6,0.12,0.8857142857142857,310,350
0.6,0.13,0.8857142857142857,310,350
0.6,0.14,0.8857142857142857,310,350
0.6,0.15,0.8857142857142857,310,350
0.6,0.16,0.8857142857142857,310,350
0.6,0.17,0.8857142857142857,310,350
0.6,0.18,0.8857142857142857,310,350
0.6,0.19,0.8857142857142857,310,350
0.6,0.2,0.8857142857142857,310,350
0.6,0.21,0.8857142857142857,310,350
0.6,0.22,0.8857142857142857,310,350
0.6,0.23,0.8857142857142857,310,350
0.6,0.24,0.8857142857142857,310,350
0.6,0.25,0.8857142857142857,310,350
0.6,0.26,0.8857142857142857,310,350
0.6,0.27,0.8857142857142857,310,350
0.6,0.28,0.8857142857142857,310,350
0.6,0.29,0.8857142857142857,310,350
0.6,0.3,0.8857142857142857,310,350
0.6,0.31,0.8857142857142857,310,350
0.6,0.32,0.8857142857142857,310,350
0.6,0.33,0.8857142857142857,310,350
0.6,0.34,0.8857142857142857,310,350
0.6,0.35,0.8857142857142857,310,350
0.6,0.36,0.8857142857142857,310,350
0.6,0.37,0.8857142857142857,310,350
0.6,0.38,0.8857142857142857,310,350
0.6,0.39,0.8857142857142857,310,350
0.6,0.4,0.5657142857142857,198,350
0.6,0.41,0.5657142857142857,198,350
0.6,0.42,0.5657142857142857,198,350
0.6,0.43,0.5657142857142857,198,350
0.6,0.44,0.5657142857142857,198,350
0.6,0.45,0.5657142857142857,198,350
0.6,0.46,0.5657142857142857,198,350
0.6,0.47,0.5657142857142857,198,350
0.6,0.48,0.5657142857142857,198,350
0.6,0.49,0.5628571428571428,197,350
0.6,0.5,0.5628571428571428,197,350
0.61,0.1,0.8857142857142857,310,350
0.61,0.11,0.8857142857142857,310,350
0.61,0.12,0.8857142857142857,310,350
0.61,0.13,0.8857142857142857,310,350
0.61,0.14,0.8857142857142857,310,350
0.61,0.15,0.8857142857142857,310,350
0.61,0.16,0.8857142857142857,310,350
0.61,0.17,0.8857142857142857,310,350
0.61,0.18,0.8857142857142857,310,350
0.61,0.19,0.8857142857142857,310,350
0.61,0.2,0.8857142857142857,310,350
0.61,0.21,0.8857142857142857,310,350
0.61,0.22,0.8857142857142857,310,350
0.61,0.23,0.8857142857142857,310,350
0.61,0.24,0.8857142857142857,310,350
0.61,0.25,0.8857142857142857,310,350
0.61,0.26,0.8857142857142857,310,350
0.61,0.27,0.8857142857142857,310,350
0.61,0.28,0.8857142857142857,310,350
0.61,0.29,0.8857142857142857,310,350
0.61,0.3,0.8857142857142857,310,350
0.61,0.31,0.8857142857142857,310,350
0.61,0.32,0.8857142857142857,310,350
0.61,0.33,0.8857142857142857,310,350
0.61,0.34,0.8857142857142857,310,350
0.61,0.35,0.8857142857142857,310,350
0.61,0.36,0.8857142857142857,310,350
0.61,0.37,0.8857142857142857,310,350
0.61,0.38,0.8857142857142857,310,350
0.61,0.39,0.8857142857142857,310,350
0.61,0.4,0.8857142857142857,310,350
0.61,0.41,0.8857142857142857,310,350
0.61,0.42,0.5657142857142857,198,350
0.61,0.43,0.5657142857142857,198,350
0.61,0.44,0.5657142857142857,198,350
0.61,0.45,0.5657142857142857,198,350
0.61,0.46,0.5657142857142857,198,350
0.61,0.47,0.5657142857142857,198,350
0.61,0.48,0.5657142857142857,198,350
0.61,0.49,0.5657142857142857,198,350
0.61,0.5,0.5628571428571428,197,350
0.62,0.1,0.8857142857142857,310,350
0.62,0.11,0.8857142857142857,310,350
0.62,0.12,0.8857142857142857,310,350
0.62,0.13,0.8857142857142857,310,350
0.62,0.14,0.8857142857142857,310,350
0.62,0.15,0.8857142857142857,310,350
0.62,0.16,0.8857142857142857,310,350
0.62,0.17,0.8857142857142857,310,350
0.62,0.18,0.8857142857142857,310,350
0.62,0.19,0.8857142857142857,310,350
0.62,0.2,0.8857142857142857,310,350
0.62,0.21,0.8857142857142857,310,350
0.62,0.22,0.8857142857142857,310,350
0.62,0.23,0.8857142857142857,310,350
0.62,0.24,0.8857142857142857,310,350
0.62,0.25,0.8857142857142857,310,350
0.62,0.26,0.8857142857142857,310,350
0.62,0.27,0.8857142857142857,310,350
0.62,0.28,0.8857142857142857,310,350
0.62,0.29,0.8857142857142857,310,350
0.62,0.3,0.8857142857142857,310,350
0.62,0.31,0.8857142857142857,310,350
0.62,0.32,0.8857142857142857,310,350
0.62,0.33,0.8857142857142857,310,350
0.62,0.34,0.8857142857142857,310,350
0.62,0.35,0.8857142857142857,310,350
0.62,0.36,0.8857142857142857,310,350
0.62,0.37,0.8857142857142857,310,350
0.62,0.38,0.8857142857142857,310,350
0.62,0.39,0.8857142857142857,310,350
0.62,0.4,0.8857142857142857,310,350
0.62,0.41,0.8857142857142857,310,350
0.62,0.42,0.8857142857142857,310,350
0.62,0.43,0.5657142857142857,198,350
0.62,0.44,0.5657142857142857,198,350
0.62,0.45,0.5657142857142857,198,350
0.62,0.46,0.5657142857142857,198,350
0.62,0.47,0.5657142857142857,198,350
0.62,0.48,0.5657142857142857,198,350
0.62,0.49,0.5657142857142857,198,350
0.62,0.5,0.5657142857142857,198,350
0.63,0.1,0.8857142857142857,310,350
0.63,0.11,0.8857142857142857,310,350
0.63,0.12,0.8857142857142857,310,350
0.63,0.13,0.8857142857142857,310,350
0.63,0.14,0.8857142857142857,310,350
0.63,0.15,0.8857142857142857,310,350
0.63,0.16,0.8857142857142857,310,350
0.63,0.17,0.8857142857142857,310,350
0.63,0.18,0.8857142857142857,310,350
0.63,0.19,0.8857142857142857,310,350
0.63,0.2,0.8857142857142857,310,350
0.63,0.21,0.8857142857142857,310,350
0.63,0.22,0.8857142857142857,310,350
0.63,0.23,0.8857142857142857,310,350
0.63,0.24,0.8857142857142857,310,350
