date,open,high,low,close,volume,adjclose,dividends,splits
2010-01-04,22.0,22.1924991607666,21.864999771118164,22.03499984741211,20180000,19.75196075439453,0.0,0.0
2010-01-05,21.825000762939453,21.88249969482422,21.5,21.782499313354492,25833600,19.52561378479004,0.0,0.0
2010-01-06,21.752500534057617,21.770000457763672,21.475000381469727,21.489999771118164,16254000,19.26341438293457,0.0,0.0
2010-01-07,21.49250030517578,21.75,21.387500762939453,21.690000534057617,27841200,19.442705154418945,0.0,0.0
2010-01-08,21.704999923706055,21.84749984741211,21.5575008392334,21.75,11907200,19.49648094177246,0.0,0.0
2010-01-11,21.877500534057617,21.985000610351562,21.542499542236328,21.6875,12912000,19.44046401977539,0.0,0.0
2010-01-12,21.645000457763672,21.762500762939453,21.462499618530273,21.584999084472656,12842000,19.34858512878418,0.0,0.0
2010-01-13,21.614999771118164,21.799999237060547,21.487499237060547,21.78499984741211,13428800,19.52785873413086,0.0,0.0
2010-01-14,21.74250030517578,21.88249969482422,21.625,21.860000610351562,18379600,19.5950927734375,0.0,0.0
2010-01-15,21.8700008392334,21.885000228881836,21.479999542236328,21.53499984741211,21295200,19.303752899169922,0.0,0.0
2010-01-19,21.542499542236328,22.102500915527344,21.424999237060547,21.962499618530273,15239600,19.686965942382812,0.0,0.0
2010-01-20,21.920000076293945,21.934999465942383,21.577499389648438,21.854999542236328,12771200,19.590600967407227,0.0,0.0
2010-01-21,21.862499237060547,21.975000381469727,21.030000686645508,21.112499237060547,28140800,18.925039291381836,0.0,0.0
2010-01-22,21.00749969482422,21.09749984741211,20.40999984741211,20.6825008392334,29776400,18.539581298828125,0.0,0.0
2010-01-25,20.850000381469727,20.952499389648438,20.352500915527344,20.50749969482422,16147200,18.382720947265625,0.0,0.0
2010-01-26,20.337499618530273,20.635000228881836,20.247499465942383,20.287500381469727,12437600,18.185516357421875,0.0,0.0
2010-01-27,20.219999313354492,21.032499313354492,20.15250015258789,20.977500915527344,19335200,18.80402183532715,0.0,0.0
2010-01-28,21.09000015258789,21.1200008392334,20.352500915527344,20.662500381469727,13070800,18.52166175842285,0.0,0.0
2010-01-29,20.649999618530273,21.2450008392334,20.467500686645508,20.50749969482422,20281600,18.382720947265625,0.0,0.0
2010-02-01,20.572500228881836,21.1875,20.549999237060547,20.915000915527344,16098000,18.748003005981445,0.0,0.0
2010-02-02,21.065000534057617,21.11750030517578,20.875,21.002500534057617,14441600,18.826435089111328,0.0,0.0
2010-02-03,21.059999465942383,21.122499465942383,20.524999618530273,20.8799991607666,32197600,18.716623306274414,0.0,0.0
2010-02-04,21.3125,21.545000076293945,20.700000762939453,20.762500762939453,66486800,18.611303329467773,0.0,0.0
2010-02-05,20.829999923706055,20.96500015258789,20.135000228881836,20.639999389648438,38687200,18.501495361328125,0.0,0.0
2010-02-08,20.725000381469727,21.094999313354492,20.639999389648438,20.762500762939453,23966800,18.611303329467773,0.0,0.0
2010-02-09,20.922500610351562,21.032499313354492,20.674999237060547,20.8174991607666,17968000,18.660600662231445,0.0,0.0
2010-02-10,20.872499465942383,20.977500915527344,20.72249984741211,20.90999984741211,14572800,18.77170181274414,0.03125,0.0
2010-02-11,20.947500228881836,21.302499771118164,20.8125,21.28499984741211,18044800,19.10835075378418,0.0,0.0
2010-02-12,21.125,21.235000610351562,20.912500381469727,21.19499969482422,22114800,19.027551651000977,0.0,0.0
2010-02-16,21.3075008392334,21.485000610351562,21.299999237060547,21.469999313354492,16065600,19.27442741394043,0.0,0.0
2010-02-17,21.502500534057617,21.635000228881836,21.440000534057617,21.604999542236328,14976800,19.395618438720703,0.0,0.0
2010-02-18,21.5,21.862499237060547,21.5,21.739999771118164,15289200,19.51682472229004,0.0,0.0
2010-02-19,21.5,21.7450008392334,21.372499465942383,21.702499389648438,13672000,19.483156204223633,0.0,0.0
2010-02-22,21.762500762939453,21.940000534057617,21.702499389648438,21.727500915527344,11572800,19.505590438842773,0.0,0.0
2010-02-23,21.7549991607666,21.897499084472656,21.514999389648438,21.530000686645508,19129200,19.328292846679688,0.0,0.0
2010-02-24,21.55500030517578,21.65250015258789,21.1875,21.407499313354492,16210000,19.218318939208984,0.0,0.0
2010-02-25,21.1875,21.360000610351562,20.934999465942383,21.3075008392334,14140800,19.128551483154297,0.0,0.0
2010-02-26,21.395000457763672,21.43000030517578,21.2549991607666,21.31999969482422,12476400,19.139774322509766,0.0,0.0
2010-03-01,21.375,21.735000610351562,21.31999969482422,21.704999923706055,13495200,19.485393524169922,0.0,0.0
2010-03-02,21.704999923706055,21.7450008392334,21.5625,21.612499237060547,12901200,19.402366638183594,0.0,0.0
2010-03-03,21.649999618530273,21.802499771118164,21.559999465942383,21.700000762939453,13658000,19.480911254882812,0.0,0.0
2010-03-04,21.75,21.862499237060547,21.532499313354492,21.760000228881836,14576800,19.534774780273438,0.0,0.0
2010-03-05,21.850000381469727,22.139999389648438,21.774999618530273,22.127500534057617,19503600,19.86468505859375,0.0,0.0
2010-03-08,22.112499237060547,22.732500076293945,22.022499084472656,22.657499313354492,31258400,20.340497970581055,0.0,0.0
2010-03-09,22.5625,22.917499542236328,22.46500015258789,22.537500381469727,36690800,20.232765197753906,0.0,0.0
2010-03-10,22.434999465942383,22.952499389648438,22.387500762939453,22.8799991607666,28438800,20.540237426757812,0.0,0.0
2010-03-11,22.74250030517578,23.31999969482422,22.700000762939453,23.184999465942383,55125200,20.81404685974121,0.0,0.0
2010-03-12,23.292499542236328,23.407499313354492,23.162500381469727,23.3125,28641200,20.928510665893555,0.0,0.0
2010-03-15,23.217500686645508,23.287500381469727,22.780000686645508,23.102500915527344,20734000,20.739988327026367,0.0,0.0
2010-03-16,23.170000076293945,23.227500915527344,22.837499618530273,22.912500381469727,19068000,20.569419860839844,0.0,0.0
2010-03-17,23.030000686645508,23.102500915527344,22.809999465942383,22.877500534057617,14785200,20.537996292114258,0.0,0.0
2010-03-18,22.875,22.954999923706055,22.520000457763672,22.532499313354492,18766000,20.228275299072266,0.0,0.0
2010-03-19,22.209999084472656,22.6875,22.172500610351562,22.209999084472656,24224000,19.938756942749023,0.0,0.0
2010-03-22,22.09749984741211,22.4375,22.045000076293945,22.309999465942383,16674400,20.02852439880371,0.0,0.0
2010-03-23,22.375,22.575000762939453,22.3125,22.4950008392334,13516400,20.194604873657227,0.0,0.0
2010-03-24,22.399999618530273,22.485000610351562,22.147499084472656,22.1875,15611600,19.918556213378906,0.0,0.0
2010-03-25,22.420000076293945,22.94499969482422,22.372499465942383,22.602500915527344,20353600,20.291120529174805,0.0,0.0
2010-03-26,22.6825008392334,22.8125,22.412500381469727,22.5625,13536000,20.255203247070312,0.0,0.0
2010-03-29,22.642499923706055,22.790000915527344,22.53499984741211,22.559999465942383,11134400,20.25295639038086,0.0,0.0
2010-03-30,22.61750030517578,22.959999084472656,22.584999084472656,22.75,16330800,20.423538208007812,0.0,0.0
2010-03-31,22.674999237060547,23.049999237060547,22.6299991607666,22.75749969482422,12504400,20.430267333984375,0.0,0.0
2010-04-01,22.920000076293945,23.145000457763672,22.827499389648438,23.137500762939453,17464400,20.77140235900879,0.0,0.0
2010-04-05,23.262500762939453,23.299999237060547,23.024999618530273,23.11750030517578,15363200,20.753454208374023,0.0,0.0
2010-04-06,23.00749969482422,23.332500457763672,22.952499389648438,23.100000381469727,13813600,20.73774528503418,0.0,0.0
2010-04-07,23.125,23.125,22.657499313354492,22.677499771118164,14750400,20.358448028564453,0.0,0.0
2010-04-08,22.665000915527344,23.020000457763672,22.625,22.872499465942383,10770000,20.533504486083984,0.0,0.0
2010-04-09,22.985000610351562,23.15250015258789,22.912500381469727,23.1299991607666,9567200,20.764678955078125,0.0,0.0
2010-04-12,23.262500762939453,23.372499465942383,23.125,23.297500610351562,9323200,20.915042877197266,0.0,0.0
2010-04-13,23.352500915527344,23.447500228881836,23.040000915527344,23.197500228881836,11436000,20.825273513793945,0.0,0.0
2010-04-14,23.290000915527344,23.610000610351562,23.21500015258789,23.565000534057617,17329200,21.15519142150879,0.0,0.0
2010-04-15,23.59000015258789,23.815000534057617,23.482500076293945,23.612499237060547,20639200,21.19783592224121,0.0,0.0
2010-04-16,23.520000457763672,23.727500915527344,23.200000762939453,23.462499618530273,18766400,21.063175201416016,0.0,0.0
2010-04-19,23.299999237060547,23.545000076293945,23.020000457763672,23.280000686645508,12586400,20.899328231811523,0.0,0.0
2010-04-20,23.412500381469727,23.522499084472656,23.125,23.512500762939453,9090400,21.108057022094727,0.0,0.0
2010-04-21,23.587499618530273,23.594999313354492,23.21500015258789,23.282499313354492,11365600,20.901573181152344,0.0,0.0
2010-04-22,23.204999923706055,23.799999237060547,23.114999771118164,23.78499984741211,14658400,21.352685928344727,0.0,0.0
2010-04-23,24.049999237060547,24.204999923706055,23.8075008392334,24.147499084472656,12498800,21.678125381469727,0.0,0.0
2010-04-26,24.25749969482422,24.297500610351562,23.885000228881836,24.0,18274800,21.54570960998535,0.0,0.0
2010-04-27,23.987499237060547,24.0575008392334,23.22249984741211,23.237499237060547,17868400,20.861181259155273,0.0,0.0
2010-04-28,23.43000030517578,23.514999389648438,23.075000762939453,23.40250015258789,20395200,21.009305953979492,0.0,0.0
2010-04-29,23.4424991607666,23.649999618530273,23.024999618530273,23.204999923706055,29408000,20.83200454711914,0.0,0.0
2010-04-30,23.31999969482422,23.342500686645508,22.5049991607666,22.5575008392334,25059600,20.250720977783203,0.0,0.0
2010-05-03,22.637500762939453,22.8174991607666,22.104999542236328,22.3174991607666,31020000,20.03526496887207,0.0,0.0
2010-05-04,22.334999084472656,22.737499237060547,22.030000686645508,22.092500686645508,30622800,19.83327293395996,0.0,0.0
2010-05-05,21.690000534057617,21.987499237060547,21.0,21.607500076293945,37174400,19.397865295410156,0.0,0.0
2010-05-06,21.462499618530273,21.639999389648438,18.977500915527344,20.729999542236328,63938000,18.61009979248047,0.0,0.0
2010-05-07,20.764999389648438,21.042499542236328,20.1875,20.572500228881836,45519200,18.46870994567871,0.0,0.0
2010-05-10,21.5625,21.799999237060547,21.482500076293945,21.497499465942383,35106800,19.29911231994629,0.0,0.0
2010-05-11,21.282499313354492,21.3125,20.78499984741211,21.040000915527344,47244000,18.88840103149414,0.0,0.0
2010-05-12,21.260000228881836,21.887500762939453,21.1875,21.420000076293945,37131600,19.258148193359375,0.03125,0.0
2010-05-13,21.469999313354492,21.9950008392334,21.1299991607666,21.4325008392334,31835600,19.26938247680664,0.0,0.0
2010-05-14,19.667499542236328,19.97249984741211,18.979999542236328,19.315000534057617,169829200,17.3656005859375,0.0,0.0
2010-05-17,19.6924991607666,19.809999465942383,18.417499542236328,18.677499771118164,90552000,16.792436599731445,0.0,0.0
2010-05-18,18.770000457763672,19.002500534057617,17.072500228881836,17.522499084472656,189331200,15.754012107849121,0.0,0.0
2010-05-19,17.677499771118164,18.549999237060547,17.677499771118164,18.24250030517578,131631200,16.401344299316406,0.0,0.0
2010-05-20,18.0,18.854999542236328,17.77750015258789,18.204999923706055,101612800,16.36762809753418,0.0,0.0
2010-05-21,18.002500534057617,19.0,18.002500534057617,18.549999237060547,79601200,16.677806854248047,0.0,0.0
2010-05-24,18.860000610351562,19.049999237060547,18.4375,18.637500762939453,41148000,16.756479263305664,0.0,0.0
