date,open,high,low,close,volume,adjclose
2014-10-24,95.06999969482422,98.0,94.77999877929688,95.76000213623047,32132600,92.47989654541016
2014-10-27,97.0,98.8499984741211,96.30000305175781,97.79000091552734,28302400,94.44036865234375
2014-10-28,99.83999633789062,100.66999816894531,98.61000061035156,99.68000030517578,32127600,96.265625
2014-10-29,99.87999725341797,100.0,96.81999969482422,98.30999755859375,28655400,94.94255065917969
2014-10-30,98.4800033569336,99.44000244140625,97.30000305175781,98.7300033569336,15484600,95.3481674194336
2014-10-31,100.0999984741211,100.22000122070312,98.13600158691406,98.5999984741211,18128300,95.22261047363281
2014-11-03,99.66999816894531,102.80000305175781,99.05000305175781,101.80000305175781,40883700,98.3130111694336
2014-11-04,100.42500305175781,106.35900115966797,99.51000213623047,106.06999969482422,67814000,102.4367446899414
2014-11-05,108.4800033569336,110.13999938964844,106.4800033569336,108.66999816894531,48344000,104.94768524169922
2014-11-06,109.30000305175781,111.69999694824219,107.20999908447266,111.56999969482422,33609000,107.74835205078125
2014-11-07,112.93000030517578,114.7699966430664,111.75,114.55999755859375,51457000,110.63593292236328
2014-11-10,117.2699966430664,119.44999694824219,115.19999694824219,119.1500015258789,75971000,115.06871032714844
2014-11-11,117.25,117.55000305175781,113.69000244140625,114.54000091552734,70983600,110.61661529541016
2014-11-12,115.05000305175781,119.06999969482422,114.0199966430664,118.19999694824219,53908000,114.1512451171875
2014-11-13,119.30000305175781,120.0,114.55000305175781,114.83999633789062,62163000,110.90634155273438
2014-11-14,115.05999755859375,115.38999938964844,113.3499984741211,115.0999984741211,29849000,111.15744018554688
2014-11-17,115.44000244140625,115.62999725341797,113.12999725341797,114.25,22573000,110.33655548095703
2014-11-18,114.33000183105469,114.37999725341797,110.41000366210938,110.80999755859375,41098000,107.0143814086914
2014-11-19,109.83000183105469,110.68000030517578,107.22000122070312,108.81999969482422,46841000,105.09254455566406
2014-11-20,107.80999755859375,112.44000244140625,107.26000213623047,109.81999969482422,36489000,106.05828857421875
2014-11-21,113.20999908447266,113.5,110.43499755859375,110.7300033569336,27432000,106.93712615966797
2014-11-24,112.0,113.93000030517578,111.55000305175781,113.91999816894531,20646000,110.01785278320312
2014-11-25,114.94000244140625,115.16999816894531,112.33000183105469,113.47000122070312,23485000,109.5832748413086
2014-11-26,113.33000183105469,113.73999786376953,112.33000183105469,112.66999816894531,11794700,108.81067657470703
2014-11-28,113.13999938964844,113.2300033569336,111.11000061035156,111.63999938964844,8077800,107.81594848632812
2014-12-01,110.0199966430664,110.05000305175781,103.89600372314453,105.98999786376953,38464200,102.35948181152344
2014-12-02,107.3499984741211,110.0,106.61000061035156,109.88999938964844,18785000,106.12590026855469
2014-12-03,110.4000015258789,111.68000030517578,108.7979965209961,110.63999938964844,16221100,106.85020446777344
2014-12-04,110.0999984741211,110.5,108.91000366210938,109.16999816894531,10779300,105.43055725097656
2014-12-05,109.5999984741211,110.3499984741211,107.76000213623047,107.9000015258789,12148100,104.20406341552734
2014-12-08,105.97000122070312,107.4000015258789,104.20999908447266,105.06999969482422,19217300,101.47100067138672
2014-12-09,102.2699966430664,107.94999694824219,101.19999694824219,107.4800033569336,24866800,103.79845428466797
2014-12-10,107.08999633789062,107.37999725341797,103.51000213623047,103.87999725341797,18466700,100.32176208496094
2014-12-11,104.44000244140625,106.83999633789062,104.29000091552734,104.97000122070312,15684300,101.37442779541016
2014-12-12,104.69999694824219,107.44999694824219,104.17900085449219,105.11000061035156,14537600,101.50962829589844
2014-12-15,106.38999938964844,107.7699966430664,103.69999694824219,104.69999694824219,16521800,101.1136703491211
2014-12-16,103.75,107.68000030517578,103.69999694824219,105.7699966430664,21700600,102.14701843261719
2014-12-17,107.11000061035156,109.19000244140625,106.27999877929688,109.0199966430664,17311100,105.28569030761719
2014-12-18,110.58000183105469,111.19999694824219,108.26000213623047,109.25,22788100,105.5078125
2014-12-19,109.93000030517578,110.6500015258789,108.04000091552734,110.6500015258789,14857800,106.85986328125
2014-12-22,110.62999725341797,110.9800033569336,108.52999877929688,108.7699966430664,13041200,105.04425811767578
2014-12-23,108.30000305175781,108.47000122070312,103.87999725341797,105.5199966430664,19096300,101.90557861328125
2014-12-24,105.68000030517578,107.20999908447266,105.5999984741211,105.94999694824219,5870400,102.32085418701172
2014-12-26,105.98999786376953,106.94000244140625,105.5,105.94999694824219,6529100,102.32085418701172
2014-12-29,105.94999694824219,107.66000366210938,105.63999938964844,105.9800033569336,8068600,102.3498306274414
2014-12-30,105.63999938964844,106.70999908447266,105.12999725341797,105.75,10205700,102.1277084350586
2014-12-31,106.45999908447266,106.47000122070312,103.69000244140625,103.94000244140625,10221600,100.37969970703125
2015-01-02,104.23999786376953,104.72000122070312,102.5199966430664,103.5999984741211,12303400,100.05134582519531
2015-01-05,102.76000213623047,103.0199966430664,99.9000015258789,101.0,18337000,97.54041290283203
2015-01-06,101.25,103.8499984741211,100.11000061035156,103.31999969482422,15720400,99.78093719482422
2015-01-07,104.58999633789062,104.73999786376953,102.02999877929688,102.12999725341797,11052200,98.63169860839844
2015-01-08,102.94999694824219,105.33999633789062,102.68000030517578,105.02999877929688,12942100,101.43236541748047
2015-01-09,105.23999786376953,105.30000305175781,102.88999938964844,103.0199966430664,10222200,99.4912109375
2015-01-12,103.19999694824219,103.36000061035156,101.20999908447266,101.62000274658203,7997200,98.13917541503906
2015-01-13,102.58999633789062,102.8499984741211,100.01000213623047,100.7699966430664,11294400,97.31828308105469
2015-01-14,99.27999877929688,100.18000030517578,98.05999755859375,99.58000183105469,17808000,96.16905212402344
2015-01-15,99.66999816894531,100.13999938964844,96.0199966430664,96.30999755859375,18260100,93.01105499267578
2015-01-16,96.08999633789062,97.80000305175781,95.5199966430664,96.88999938964844,13327900,93.5711898803711
2015-01-20,98.30000305175781,100.20999908447266,97.58999633789062,100.04000091552734,12105600,96.61329650878906
2015-01-21,100.75,103.86000061035156,100.31999969482422,103.29000091552734,15186900,99.75196838378906
2015-01-22,104.5999984741211,104.91999816894531,103.0999984741211,104.0,11433000,100.4376449584961
2015-01-23,104.0199966430664,105.19999694824219,103.0199966430664,103.11000061035156,9873800,99.57813262939453
2015-01-26,104.4000015258789,105.12999725341797,103.33000183105469,103.98999786376953,10664900,100.42798614501953
2015-01-27,102.88999938964844,103.56999969482422,100.58000183105469,102.94000244140625,15659900,99.4139633178711
2015-01-28,100.30000305175781,101.48999786376953,97.79000091552734,98.44999694824219,42144700,95.07775115966797
2015-01-29,90.52999877929688,90.73999786376953,87.36000061035156,89.80999755859375,76561400,86.73370361328125
2015-01-30,89.5999984741211,92.0,88.11000061035156,89.08000183105469,36806900,86.0287094116211
2015-02-02,91.12999725341797,91.66000366210938,88.61000061035156,90.12999725341797,18865300,87.04273986816406
2015-02-03,91.6500015258789,91.6500015258789,89.9000015258789,90.61000061035156,13512300,87.50630187988281
2015-02-04,90.98999786376953,91.87999725341797,89.4800033569336,90.0,14643600,86.91719055175781
2015-02-05,89.58000183105469,89.83999633789062,86.0999984741211,87.0,28926200,84.01995849609375
2015-02-06,87.11000061035156,87.4000015258789,85.41999816894531,85.68000030517578,17632100,82.74517059326172
2015-02-09,85.83000183105469,86.75,85.47000122070312,86.0,12109500,83.05421447753906
2015-02-10,87.01000213623047,87.47000122070312,86.5199966430664,87.26000213623047,12043300,84.27104949951172
2015-02-11,87.58000183105469,87.69999694824219,85.81999969482422,86.0,12391900,83.05421447753906
2015-02-12,85.5999984741211,88.30000305175781,85.55000305175781,87.0999984741211,15177800,84.11653137207031
2015-02-13,88.19999694824219,89.30000305175781,87.6500015258789,89.05000305175781,14665200,85.99974060058594
2015-02-17,88.77999877929688,88.98999786376953,86.69999694824219,86.8499984741211,15191700,83.87509155273438
2015-02-18,87.0999984741211,87.43000030517578,86.5,86.73999786376953,7422300,83.76885986328125
2015-02-19,86.80999755859375,87.87000274658203,86.70999908447266,86.88999938964844,7604100,83.9137191772461
2015-02-20,87.25,87.29000091552734,86.37999725341797,86.63999938964844,7821700,83.67228698730469
2015-02-23,86.51000213623047,86.68000030517578,85.25,85.47000122070312,9367900,82.54236602783203
2015-02-24,85.52999877929688,85.52999877929688,83.87999725341797,84.69000244140625,15846400,81.7890853881836
2015-02-25,84.37999725341797,86.83000183105469,84.36000061035156,86.19000244140625,13645700,83.23770141601562
2015-02-26,86.91999816894531,87.16000366210938,85.19999694824219,85.37000274658203,8763300,82.44579315185547
2015-02-27,85.94999694824219,86.55999755859375,85.0,85.12000274658203,8377200,82.20436096191406
2015-03-02,85.0,85.0199966430664,83.75,84.0,11213400,81.12271881103516
2015-03-03,82.94999694824219,83.25,80.02999877929688,81.58000183105469,39246100,78.78560638427734
2015-03-04,80.2699966430664,85.82599639892578,80.16999816894531,85.48999786376953,36607200,82.56167602539062
2015-03-05,85.75,86.2699966430664,84.01000213623047,86.0999984741211,18514800,83.15078735351562
2015-03-06,85.73999786376953,86.0,84.05000305175781,84.4000015258789,10673700,81.5090103149414
2015-03-09,84.3499984741211,84.3499984741211,81.4800033569336,82.52999877929688,17616500,79.70307159423828
2015-03-10,81.08999633789062,83.1500015258789,80.6500015258789,82.97000122070312,13817000,80.12799835205078
2015-03-11,83.0,83.37999725341797,81.19000244140625,81.98999786376953,12768700,79.18156433105469
2015-03-12,82.0999984741211,82.9000015258789,81.52999877929688,81.91999816894531,11232000,79.11396026611328
2015-03-13,81.80000305175781,81.91999816894531,80.7699966430664,81.86000061035156,12663300,79.05601501464844
2015-03-16,82.01000213623047,85.19999694824219,81.94000244140625,84.0,16905700,81.12271881103516
2015-03-17,84.01000213623047,85.0999984741211,83.51000213623047,84.5,17639000,81.60558319091797
2015-03-18,83.87000274658203,85.94999694824219,83.30000305175781,84.58999633789062,35663000,81.6925048828125
2015-03-19,85.11000061035156,87.04000091552734,85.0,85.73999786376953,30454700,82.80311584472656
2015-03-20,86.33000183105469,86.80000305175781,85.08999633789062,85.19999694824219,21181500,82.28160858154297
2015-03-23,85.25,85.52999877929688,84.20999908447266,84.25,11184000,81.36415100097656
2015-03-24,84.3499984741211,84.5,82.38999938964844,83.62999725341797,14545100,80.76538848876953
2015-03-25,83.94000244140625,84.4800033569336,82.66999816894531,83.75,13507200,80.88127899169922
2015-03-26,83.19999694824219,84.99500274658203,82.95999908447266,84.16999816894531,12208000,81.2868881225586
2015-03-27,84.77999877929688,85.1500015258789,83.33999633789062,84.58000183105469,9703800,81.68284606933594
2015-03-30,85.02999877929688,85.1500015258789,83.75,83.9000015258789,10020500,81.0261459350586
2015-03-31,83.63999938964844,84.44999694824219,83.19999694824219,83.23999786376953,11812900,80.38874816894531
2015-04-01,83.37000274658203,83.72000122070312,82.18000030517578,82.36000061035156,14896400,79.53889465332031
2015-04-02,82.87999725341797,83.0,81.25,82.27999877929688,19868200,79.46163177490234
2015-04-06,82.05000305175781,82.58999633789062,81.61399841308594,81.81999969482422,12810500,79.01738739013672
2015-04-07,81.94000244140625,82.94999694824219,81.87999725341797,82.20999908447266,9443000,79.39402770996094
2015-04-08,83.30000305175781,85.54000091552734,83.06600189208984,85.38999938964844,26161500,82.46510314941406
2015-04-09,87.02999877929688,87.69000244140625,85.19999694824219,86.13999938964844,27800400,83.18941497802734
2015-04-10,86.68000030517578,86.69000244140625,84.1500015258789,84.58000183105469,18300300,81.68284606933594
2015-04-13,85.16000366210938,85.70999908447266,83.81999969482422,84.27999877929688,15797100,81.39312744140625
2015-04-14,84.62999725341797,85.12999725341797,83.52999877929688,85.0,11819000,82.08846282958984
2015-04-15,85.08000183105469,85.36000061035156,84.16000366210938,84.66999816894531,12225800,81.76976776123047
2015-04-16,85.1500015258789,85.4000015258789,83.88999938964844,84.05999755859375,12048600,81.18065643310547
2015-04-17,83.08000183105469,83.25,81.61000061035156,81.9000015258789,22791800,79.09465026855469
2015-04-20,82.25,82.69000244140625,81.5199966430664,82.19999694824219,13471000,79.38436889648438
2015-04-21,82.86000061035156,82.91999816894531,82.13999938964844,82.41999816894531,10056000,79.59683990478516
2015-04-22,82.77999877929688,82.83999633789062,81.5199966430664,82.05000305175781,13316900,79.23950958251953
2015-04-23,81.87999725341797,82.75,81.62000274658203,82.27999877929688,11483300,79.46163177490234
2015-04-24,82.87999725341797,84.98999786376953,82.80000305175781,84.56999969482422,21058400,81.6731948852539
2015-04-27,85.52999877929688,86.2699966430664,84.6500015258789,84.9000015258789,17434200,81.99188995361328
2015-04-28,85.54000091552734,85.56999969482422,83.81999969482422,85.08000183105469,11110500,82.16572570800781
2015-04-29,84.05999755859375,84.4000015258789,81.63999938964844,82.44999694824219,21098000,79.62580871582031
2015-04-30,82.22000122070312,82.6500015258789,80.44000244140625,81.29000091552734,14209700,78.50553894042969
2015-05-01,81.02999877929688,82.25,80.11000061035156,81.16999816894531,17910500,78.3896484375
2015-05-04,81.16999816894531,81.55999755859375,80.12000274658203,80.58999633789062,21551500,77.82951354980469
2015-05-05,80.44000244140625,80.9000015258789,77.7699966430664,79.54000091552734,32661900,76.81549072265625
2015-05-06,79.6500015258789,80.8499984741211,79.51000213623047,80.0,24953500,77.25972747802734
2015-05-07,88.83000183105469,89.29000091552734,84.91000366210938,86.0,69448800,83.05421447753906
2015-05-08,87.81999969482422,88.2699966430664,86.88999938964844,87.05999755859375,30140600,84.0779037475586
2015-05-11,86.69999694824219,87.66999816894531,86.05999755859375,86.72000122070312,19776900,83.74954986572266
2015-05-12,87.05000305175781,87.5,86.13999938964844,86.7699966430664,16077800,83.7978286743164
2015-05-13,87.08000183105469,88.47000122070312,87.0,87.52999877929688,19015900,84.53180694580078
2015-05-14,87.73999786376953,88.4800033569336,87.52999877929688,88.4000015258789,12087900,85.37200164794922
2015-05-15,88.51000213623047,88.95999908447266,88.05000305175781,88.45999908447266,13424600,85.42994689941406
2015-05-18,87.61000061035156,87.93000030517578,86.61000061035156,87.11000061035156,13490200,84.12619018554688
2015-05-19,86.98999786376953,88.80000305175781,86.47000122070312,88.20999908447266,20727700,85.18850708007812
2015-05-20,88.13999938964844,90.80000305175781,87.30000305175781,90.69999694824219,29812300,87.59321594238281
2015-05-21,91.3499984741211,94.7699966430664,90.91999816894531,93.87999725341797,40729400,90.66429138183594
2015-05-22,94.27999877929688,95.05999755859375,93.19000244140625,93.2699966430664,22183300,90.07518005371094
2015-05-26,93.6500015258789,93.91999816894531,91.55000305175781,92.5199966430664,15674900,89.35087585449219
2015-05-27,92.22000122070312,92.98999786376953,91.5999984741211,92.5999984741211,9519300,89.42813873291016
2015-05-28,91.69000244140625,91.93000030517578,90.58000183105469,90.94999694824219,14213000,87.83465576171875
2015-05-29,91.3499984741211,91.5,89.31999969482422,89.31999969482422,13893200,86.26049041748047
2015-06-01,90.08999633789062,90.98999786376953,89.48999786376953,90.77999877929688,9905900,87.67047882080078
2015-06-02,90.55000305175781,91.54000091552734,90.19000244140625,90.51000213623047,9865300,87.40972900390625
2015-06-03,90.51000213623047,91.04000091552734,89.9000015258789,90.79000091552734,9428000,87.68013763427734
2015-06-04,90.70999908447266,91.41000366210938,90.2699966430664,90.58999633789062,8689000,87.48698425292969
2015-06-05,90.45999908447266,91.5999984741211,90.45999908447266,90.70999908447266,11353900,87.60287475585938
2015-06-08,90.6500015258789,91.5999984741211,88.24299621582031,88.29000091552734,15603000,85.2657699584961
2015-06-09,88.04000091552734,88.18000030517578,86.12000274658203,87.58000183105469,16081800,84.58009338378906
2015-06-10,87.69999694824219,88.98999786376953,87.19999694824219,88.9000015258789,12551300,85.8548812866211
2015-06-11,89.02999877929688,89.4800033569336,87.0999984741211,87.20999908447266,13716200,84.22276306152344
2015-06-12,87.41999816894531,87.79000091552734,86.4800033569336,86.62999725341797,9977100,83.66262817382812
2015-06-15,86.30000305175781,87.16999816894531,86.05000305175781,86.12000274658203,10230400,83.17010498046875
2015-06-16,86.00299835205078,86.69999694824219,85.61000061035156,86.08999633789062,10974200,83.14112091064453
2015-06-17,86.58000183105469,87.80000305175781,86.4800033569336,86.80000305175781,10241500,83.82681274414062
2015-06-18,86.97000122070312,87.58999633789062,86.31999969482422,86.75,11737200,83.77851867675781
2015-06-19,86.51000213623047,86.5999984741211,85.16999816894531,85.73999786376953,10317000,82.80311584472656
2015-06-22,86.06999969482422,86.4000015258789,85.58000183105469,85.68000030517578,7154200,82.74517059326172
2015-06-23,85.9800033569336,86.33999633789062,84.83000183105469,85.08000183105469,11411300,82.16572570800781
2015-06-24,85.16300201416016,85.80999755859375,84.8499984741211,85.16999816894531,9434300,82.25263977050781
2015-06-25,85.47000122070312,85.5999984741211,84.9000015258789,85.23999786376953,8949800,82.32024383544922
2015-06-26,84.62999725341797,84.6500015258789,82.81999969482422,83.27999877929688,12668600,80.42738342285156
2015-06-29,83.27999877929688,83.27999877929688,80.80000305175781,81.06999969482422,15199800,78.29308319091797
2015-06-30,82.58000183105469,83.69000244140625,81.95999908447266,82.2699966430664,12551400,79.45197296142578
2015-07-01,82.5999984741211,83.0,81.98999786376953,82.45999908447266,5950000,79.63546752929688
2015-07-02,82.12000274658203,82.31999969482422,81.77999877929688,82.06999969482422,6760200,79.25881958007812
2015-07-06,80.55999755859375,81.5,80.12000274658203,80.2300033569336,11864200,77.48184967041016
2015-07-07,79.44999694824219,79.79000091552734,76.20999908447266,79.62000274658203,34221700,76.89275360107422
2015-07-08,76.58000183105469,78.79000091552734,76.22000122070312,77.94000244140625,22714900,75.27029418945312
2015-07-09,80.93000030517578,81.19000244140625,79.04000091552734,79.04000091552734,19778700,76.33261108398438
2015-07-10,81.12999725341797,81.19999694824219,79.83999633789062,80.30000305175781,11224500,77.5494613647461
2015-07-13,80.91999816894531,82.19999694824219,80.69999694824219,81.86000061035156,10350500,79.05601501464844
2015-07-14,81.58000183105469,82.0199966430664,81.12999725341797,81.5,7519300,78.7083511352539
2015-07-15,80.9000015258789,81.5,80.20999908447266,80.7300033569336,9514200,77.96472930908203
2015-07-16,81.38999938964844,82.0,80.9000015258789,81.52999877929688,8604500,78.73731994628906
2015-07-17,81.98999786376953,83.69999694824219,81.58000183105469,83.36000061035156,14505400,80.504638671875
2015-07-20,83.55999755859375,83.68000030517578,82.05000305175781,82.66999816894531,8126100,79.83827209472656
2015-07-21,83.11000061035156,83.25,82.22000122070312,82.54000091552734,5750700,79.71272277832031
2015-07-22,82.16000366210938,84.75,82.0,84.1500015258789,11209200,81.267578125
2015-07-23,84.66000366210938,84.97000122070312,83.25,83.87999725341797,7452300,81.00682067871094
2015-07-24,85.16999816894531,85.37999725341797,82.6500015258789,83.0199966430664,8759900,80.17628479003906
2015-07-27,80.8499984741211,81.69999694824219,79.68000030517578,81.4000015258789,12185700,78.61177825927734
2015-07-28,80.66999816894531,80.80000305175781,79.25,80.55999755859375,12122800,77.80055236816406
2015-07-29,80.9800033569336,81.36900329589844,80.01000213623047,80.26000213623047,7177100,77.51082611083984
2015-07-30,80.11000061035156,80.63999938964844,79.44999694824219,79.95999908447266,6934700,77.22109985351562
2015-07-31,79.8499984741211,79.90499877929688,78.19999694824219,78.33999633789062,12687000,75.65658569335938
2015-08-03,78.19999694824219,78.5,77.11000061035156,77.98999786376953,9277000,75.3185806274414
2015-08-04,78.06999969482422,79.35399627685547,77.80000305175781,78.87000274658203,8501200,76.16844177246094
2015-08-05,79.58999633789062,80.41999816894531,79.4800033569336,79.81999969482422,7502600,77.08589172363281
2015-08-06,79.8499984741211,80.75,78.63999938964844,78.95999908447266,9297800,76.2553482055664
2015-08-07,79.6500015258789,80.19999694824219,78.66000366210938,78.81999969482422,8738800,76.12014770507812
2015-08-10,79.86000061035156,80.98999786376953,79.5,80.47000122070312,11276700,77.71363067626953
2015-08-11,79.48100280761719,80.0,76.1500015258789,77.33999633789062,22976600,74.69084167480469
2015-08-12,72.31999969482422,73.8499984741211,71.02999877929688,73.37999725341797,41093200,70.86648559570312
2015-08-13,74.0,76.7300033569336,73.66000366210938,75.11000061035156,23230700,72.5372314453125
2015-08-14,74.52999877929688,75.48999786376953,74.45999908447266,74.76000213623047,12367300,72.19921875
2015-08-17,74.8499984741211,75.23999786376953,74.16000366210938,75.19000244140625,12677400,72.61449432373047
2015-08-18,74.05000305175781,75.12999725341797,73.7300033569336,73.87999725341797,11155100,71.34935760498047
2015-08-19,73.1500015258789,73.55999755859375,72.80999755859375,73.12000274658203,18179400,70.61540222167969
2015-08-20,71.9800033569336,72.77999877929688,70.02999877929688,70.31999969482422,20995600,67.91130828857422
2015-08-21,69.31999969482422,70.66000366210938,68.18000030517578,68.18000030517578,29128600,65.8446044921875
2015-08-24,58.15999984741211,65.80000305175781,58.0,65.80000305175781,31376400,63.5461311340332
2015-08-25,68.83999633789062,70.33000183105469,67.48999786376953,68.56999969482422,29948400,66.22124481201172
2015-08-26,68.94999694824219,69.44999694824219,65.75,68.66000366210938,26389200,66.30816650390625
2015-08-27,70.83999633789062,71.58999633789062,70.0199966430664,70.83999633789062,18123800,68.41349029541016
2015-08-28,69.68000030517578,70.5,69.04499816894531,70.06999969482422,10604600,67.66986083984375
2015-08-31,69.18000030517578,69.30000305175781,66.0199966430664,66.12000274658203,18479900,63.85517120361328
2015-09-01,64.37999725341797,66.83999633789062,64.05000305175781,64.83000183105469,23460900,62.60935592651367
2015-09-02,65.69000244140625,66.0,64.97100067138672,65.54000091552734,13376300,63.2950325012207
2015-09-03,65.82099914550781,66.88999938964844,65.41000366210938,66.47000122070312,15803200,64.19317626953125
2015-09-04,65.40499877929688,65.56999969482422,63.34000015258789,63.90999984741211,18186400,61.72086715698242
2015-09-08,65.77999877929688,66.80999755859375,60.25,60.90999984741211,50328400,58.82362365722656
2015-09-09,62.72999954223633,64.66999816894531,62.529998779296875,64.04000091552734,33147900,61.84641647338867
2015-09-10,63.52000045776367,64.25,63.34000015258789,63.83000183105469,13281600,61.64360809326172
2015-09-11,63.369998931884766,64.79000091552734,62.70000076293945,64.62999725341797,17747000,62.41619873046875
2015-09-14,62.54999923706055,63.2599983215332,61.47999954223633,62.599998474121094,26763300,60.45573806762695
2015-09-15,61.45000076293945,65.36000061035156,61.11000061035156,64.8499984741211,29035000,62.628665924072266
2015-09-16,65.61000061035156,68.08000183105469,65.26000213623047,67.2300033569336,25801000,64.9271469116211
2015-09-17,66.41000366210938,66.6500015258789,65.5999984741211,66.0,16594600,63.73927307128906
2015-09-18,65.4000015258789,65.75,64.01000213623047,65.75,20127300,63.497840881347656
2015-09-21,65.37999725341797,66.4000015258789,62.959999084472656,63.900001525878906,22355100,61.711212158203125
2015-09-22,62.939998626708984,63.27000045776367,61.58000183105469,61.900001525878906,14897900,59.77971649169922
2015-09-23,61.959999084472656,62.29999923706055,59.68000030517578,60.0,22684600,57.94479751586914
2015-09-24,59.41999816894531,60.34000015258789,58.209999084472656,59.91999816894531,20645700,57.86753463745117
2015-09-25,60.630001068115234,60.84000015258789,58.91999816894531,59.2400016784668,17009100,57.21083068847656
2015-09-28,58.810001373291016,60.119998931884766,57.314998626708984,57.38999938964844,20661600,55.424198150634766
2015-09-29,57.29999923706055,58.650001525878906,57.20000076293945,57.81999969482422,16771000,55.83946990966797
2015-09-30,58.869998931884766,60.08000183105469,58.349998474121094,58.970001220703125,16767100,56.950077056884766
2015-10-01,59.5,59.83000183105469,58.22999954223633,58.869998931884766,8147700,56.8535041809082
2015-10-02,58.36000061035156,63.2400016784668,58.20000076293945,63.20000076293945,22356300,61.035186767578125
2015-10-05,63.470001220703125,64.7750015258789,62.20000076293945,63.93000030517578,13583500,61.74018096923828
2015-10-06,63.720001220703125,64.7300033569336,63.279998779296875,63.91999816894531,9620900,61.73052215576172
2015-10-07,64.83999633789062,66.66000366210938,64.37999725341797,66.27999877929688,15770100,64.00968933105469
2015-10-08,66.04000091552734,68.41000366210938,65.95999908447266,67.69999694824219,18667500,65.38104248046875
2015-10-09,67.69999694824219,69.44999694824219,67.30999755859375,68.70999908447266,14762900,66.35645294189453
2015-10-12,69.63999938964844,70.47000122070312,69.0,70.30000305175781,15549100,67.8919906616211
2015-10-13,69.48999786376953,70.31999969482422,68.37999725341797,69.68000030517578,13052800,67.29322052001953
2015-10-14,69.5,69.69999694824219,67.42500305175781,68.54000091552734,12286100,66.19226837158203
2015-10-15,69.33999633789062,72.44000244140625,69.26000213623047,71.77999877929688,18203000,69.3212890625
2015-10-16,72.5,73.63999938964844,71.20999908447266,71.98999786376953,15953500,69.52409362792969
2015-10-19,71.80000305175781,73.0,71.52200317382812,72.6500015258789,10886900,70.1614990234375
2015-10-20,72.98999786376953,73.0,71.55000305175781,71.79000091552734,11093400,69.33094787597656
2015-10-21,71.79000091552734,71.79000091552734,68.88999938964844,69.4800033569336,16800200,67.1000747680664
2015-10-22,70.16000366210938,71.62999725341797,70.06999969482422,70.98999786376953,10811400,68.558349609375
2015-10-23,73.9800033569336,75.76000213623047,72.83999633789062,75.62000274658203,22510800,73.0297622680664
2015-10-26,75.44000244140625,77.41999816894531,75.12999725341797,76.3499984741211,24819700,73.73475646972656
2015-10-27,76.3499984741211,82.79000091552734,76.3499984741211,79.44000244140625,50815800,76.71891784667969
2015-10-28,79.4800033569336,82.54499816894531,79.19999694824219,82.3499984741211,25027100,79.52922821044922
2015-10-29,81.97000122070312,82.52999877929688,80.81999969482422,82.22000122070312,16431700,79.4036865234375
2015-10-30,82.69999694824219,84.44000244140625,82.5999984741211,83.83000183105469,20740500,80.95854187011719
