date,open,high,low,close,volume,adjclose,dividends
2010-01-04,62.630001068115234,63.06999969482422,62.310001373291016,62.779998779296875,5839300,41.265438079833984,0.0
2010-01-05,62.65999984741211,62.75,62.189998626708984,62.29999923706055,7099000,40.9499397277832,0.0
2010-01-06,62.20000076293945,62.40999984741211,61.060001373291016,61.45000076293945,10551300,40.39124298095703,0.0
2010-01-07,61.25,62.34000015258789,61.11000061035156,61.900001525878906,7517700,40.68702697753906,0.0
2010-01-08,62.27000045776367,62.40999984741211,61.599998474121094,61.84000015258789,6107300,40.64756393432617,0.0
2010-01-11,62.02000045776367,62.43000030517578,61.849998474121094,62.31999969482422,6081300,40.963077545166016,0.0
2010-01-12,62.029998779296875,62.65999984741211,62.0,62.65999984741211,7199400,41.186561584472656,0.0
2010-01-13,62.86000061035156,63.290000915527344,62.560001373291016,62.59000015258789,8623000,41.14054870605469,0.0
2010-01-14,62.560001373291016,62.72999954223633,62.09000015258789,62.650001525878906,7095600,41.18000030517578,0.0
2010-01-15,62.66999816894531,62.97999954223633,62.04999923706055,62.279998779296875,9429100,40.93679428100586,0.0
2010-01-19,62.900001525878906,63.81999969482422,62.77000045776367,63.47999954223633,8551500,41.72555160522461,0.0
2010-01-20,63.4900016784668,63.599998474121094,62.75,63.0099983215332,6996800,41.416629791259766,0.0
2010-01-21,62.970001220703125,63.599998474121094,62.79999923706055,63.20000076293945,11724100,41.54152297973633,0.0
2010-01-22,63.22999954223633,64.77999877929688,62.810001373291016,63.38999938964844,15645900,41.666385650634766,0.0
2010-01-25,63.34000015258789,63.599998474121094,62.91999816894531,63.09000015258789,6382200,41.469207763671875,0.0
2010-01-26,62.75,64.0,62.75,63.810001373291016,9292700,41.942481994628906,0.0
2010-01-27,63.66999816894531,64.0,63.29999923706055,63.72999954223633,8080800,41.8898811340332,0.0
2010-01-28,63.849998474121094,63.869998931884766,62.75,62.83000183105469,8560100,41.298316955566406,0.0
2010-01-29,62.81999969482422,63.220001220703125,62.38999938964844,62.43000030517578,7589600,41.035400390625,0.0
2010-02-01,62.83000183105469,63.970001220703125,62.83000183105469,63.88999938964844,8062700,41.995059967041016,0.0
2010-02-02,63.869998931884766,64.05000305175781,63.349998474121094,64.02999877929688,7271400,42.087074279785156,0.0
2010-02-03,64.62999725341797,65.75,64.61000061035156,65.20999908447266,13695300,42.862674713134766,0.0
2010-02-04,65.19000244140625,65.2699966430664,64.0199966430664,64.05999755859375,10868400,42.10679626464844,0.0
2010-02-05,64.06999969482422,64.33999633789062,62.630001068115234,63.369998931884766,14007600,41.65325927734375,0.0
2010-02-08,63.47999954223633,63.79999923706055,62.91999816894531,62.91999816894531,6975100,41.357460021972656,0.0
2010-02-09,63.150001525878906,63.849998474121094,62.77000045776367,63.56999969482422,10131500,41.784706115722656,0.0
2010-02-10,63.540000915527344,63.83000183105469,62.970001220703125,63.25,6161300,41.57437515258789,0.0
2010-02-11,63.25,63.84000015258789,62.540000915527344,63.790000915527344,7478900,41.92932891845703,0.0
2010-02-12,63.209999084472656,63.88999938964844,63.189998626708984,63.59000015258789,6749800,41.797855377197266,0.0
2010-02-16,63.5,64.18000030517578,63.279998779296875,64.01000213623047,7090200,42.07392883300781,0.0
2010-02-17,64.20999908447266,64.3499984741211,63.77000045776367,64.26000213623047,5424600,42.238258361816406,0.0
2010-02-18,64.11000061035156,64.62000274658203,64.0,64.4800033569336,4975800,42.38286590576172,0.0
2010-02-19,64.45999908447266,64.88999938964844,64.30000305175781,64.73999786376953,5622600,42.55376434326172,0.0
2010-02-22,64.93000030517578,64.93000030517578,64.62999725341797,64.7699966430664,4274900,42.57347869873047,0.0
2010-02-23,64.77999877929688,65.05000305175781,64.69999694824219,64.87000274658203,7485700,42.63920211791992,0.0
2010-02-24,64.95999908447266,65.55000305175781,64.7699966430664,65.26000213623047,7579700,42.89555740356445,0.0
2010-02-25,64.29000091552734,64.63999938964844,63.7599983215332,64.37999725341797,8500000,42.67680358886719,0.55
2010-02-26,64.45999908447266,64.7300033569336,63.849998474121094,63.849998474121094,8288400,42.32546615600586,0.0
2010-03-01,63.97999954223633,64.13999938964844,63.66999816894531,63.97999954223633,6320300,42.4116325378418,0.0
2010-03-02,64.41999816894531,64.41999816894531,63.90999984741211,64.06999969482422,6271700,42.471309661865234,0.0
2010-03-03,64.25,64.33999633789062,63.45000076293945,63.630001068115234,6396100,42.17963409423828,0.0
2010-03-04,63.790000915527344,63.790000915527344,63.29999923706055,63.43000030517578,5958200,42.047054290771484,0.0
2010-03-05,63.720001220703125,63.7599983215332,63.25,63.66999816894531,8154600,42.206138610839844,0.0
2010-03-08,64.41000366210938,65.54000091552734,64.2300033569336,65.12000274658203,11825600,43.16734313964844,0.0
2010-03-09,64.98999786376953,65.5,64.83999633789062,65.0999984741211,7126900,43.15407943725586,0.0
2010-03-10,65.0199966430664,65.23999786376953,64.7300033569336,64.94000244140625,6900200,43.04801940917969,0.0
2010-03-11,64.80000305175781,65.20999908447266,64.66999816894531,65.20999908447266,4350400,43.22697830200195,0.0
2010-03-12,65.45999908447266,65.9800033569336,65.36000061035156,65.52999877929688,6601700,43.439109802246094,0.0
2010-03-15,65.69999694824219,66.19000244140625,65.69000244140625,65.93000030517578,5715100,43.704288482666016,0.0
2010-03-16,66.22000122070312,66.23999786376953,65.80000305175781,66.06999969482422,5705600,43.797088623046875,0.0
2010-03-17,66.2300033569336,66.44000244140625,65.87000274658203,66.37999725341797,4818800,44.00257873535156,0.0
2010-03-18,66.47000122070312,66.73999786376953,66.36000061035156,66.68000030517578,6206700,44.201446533203125,0.0
2010-03-19,66.52999877929688,66.91000366210938,66.0,66.52999877929688,10230100,44.10199737548828,0.0
2010-03-22,66.06999969482422,67.25,65.9000015258789,67.01000213623047,7386400,44.420188903808594,0.0
2010-03-23,67.13999938964844,67.3499984741211,66.83000183105469,67.3499984741211,8057700,44.64558029174805,0.0
2010-03-24,66.98999786376953,67.19000244140625,66.58000183105469,66.80000305175781,6363700,44.281002044677734,0.0
2010-03-25,67.12999725341797,67.44000244140625,66.83999633789062,66.9000015258789,5705600,44.347293853759766,0.0
2010-03-26,67.08999633789062,67.44999694824219,66.93000030517578,67.26000213623047,5984100,44.58591842651367,0.0
2010-03-29,67.45999908447266,67.4800033569336,66.58999633789062,67.06999969482422,6522600,44.459957122802734,0.0
2010-03-30,67.11000061035156,67.48999786376953,66.91999816894531,67.23999786376953,5093500,44.572654724121094,0.0
2010-03-31,67.1500015258789,67.38999938964844,66.62999725341797,66.72000122070312,5765600,44.22797775268555,0.0
2010-04-01,67.05999755859375,67.70999908447266,67.05999755859375,67.58000183105469,5474200,44.79805374145508,0.0
2010-04-05,67.76000213623047,68.19999694824219,67.76000213623047,68.02999877929688,4875200,45.09635543823242,0.0
2010-04-06,67.7699966430664,67.95999908447266,67.6500015258789,67.80999755859375,3318300,44.950504302978516,0.0
2010-04-07,67.80000305175781,68.12999725341797,67.26000213623047,67.69999694824219,6623700,44.87758255004883,0.0
2010-04-08,67.9000015258789,69.02999877929688,67.87000274658203,68.76000213623047,7141000,45.580257415771484,0.0
2010-04-09,68.66000366210938,68.7699966430664,68.13999938964844,68.68000030517578,5622100,45.527217864990234,0.0
2010-04-12,68.7699966430664,68.8499984741211,68.37000274658203,68.52999877929688,4025000,45.42777633666992,0.0
2010-04-13,68.68000030517578,69.05000305175781,68.30999755859375,68.91999816894531,5652600,45.68632125854492,0.0
2010-04-14,69.18000030517578,69.52999877929688,69.05000305175781,69.41999816894531,6193000,46.017757415771484,0.0
2010-04-15,69.30999755859375,69.48999786376953,68.97000122070312,69.16000366210938,4767200,45.845420837402344,0.0
2010-04-16,69.11000061035156,69.27999877929688,68.33000183105469,69.02999877929688,7876100,45.759239196777344,0.0
2010-04-19,69.0,69.97000122070312,68.98999786376953,69.91999816894531,7157900,46.349212646484375,0.0
2010-04-20,69.9800033569336,70.58999633789062,69.94999694824219,70.33999633789062,7340300,46.62763595581055,0.0
2010-04-21,70.62000274658203,71.19000244140625,70.05000305175781,70.36000061035156,10738100,46.640865325927734,0.0
2010-04-22,70.25,71.47000122070312,70.12000274658203,71.02999877929688,7139600,47.084999084472656,0.0
2010-04-23,71.22000122070312,71.3499984741211,70.75,71.1500015258789,5923700,47.164554595947266,0.0
2010-04-26,71.30000305175781,71.41999816894531,70.7300033569336,71.0199966430664,6035600,47.07837677001953,0.0
2010-04-27,70.70999908447266,71.33000183105469,70.4000015258789,70.52999877929688,8154400,46.753562927246094,0.0
2010-04-28,70.4800033569336,70.7300033569336,69.76000213623047,70.33999633789062,7589400,46.62763595581055,0.0
2010-04-29,70.58000183105469,71.69999694824219,70.58000183105469,71.5199966430664,7357400,47.40982437133789,0.0
2010-04-30,71.52999877929688,71.70999908447266,70.38999938964844,70.58999633789062,6966600,46.793338775634766,0.0
2010-05-03,70.87999725341797,71.83999633789062,70.6500015258789,71.41999816894531,5990600,47.34353256225586,0.0
2010-05-04,71.1500015258789,71.30000305175781,70.30000305175781,70.63999938964844,7240200,46.82647705078125,0.0
2010-05-05,70.4000015258789,71.05999755859375,70.12999725341797,70.66000366210938,9577700,46.839752197265625,0.0
2010-05-06,70.44999694824219,71.48999786376953,67.48999786376953,69.41999816894531,16489600,46.017757415771484,0.0
2010-05-07,69.0199966430664,69.31999969482422,67.41999816894531,68.01000213623047,15280700,45.083099365234375,0.0
2010-05-10,70.06999969482422,71.05000305175781,69.75,70.58000183105469,10903300,46.786712646484375,0.0
2010-05-11,70.16999816894531,71.0999984741211,70.12999725341797,70.4800033569336,6709900,46.720428466796875,0.0
