date,open,high,low,close,volume,adjclose
2021-04-30,276.2900085449219,277.4100036621094,274.2099914550781,274.95001220703125,5212400,274.95001220703125
2021-05-03,278.54998779296875,281.1199951171875,277.6700134277344,279.17999267578125,5184000,279.17999267578125
2021-05-04,278.5400085449219,280.79998779296875,276.7799987792969,280.260009765625,4465500,280.260009765625
2021-05-05,282.5199890136719,284.239990234375,282.1199951171875,282.760009765625,4348100,282.760009765625
2021-05-06,284.69000244140625,290.0,284.04998779296875,289.7099914550781,5962900,289.7099914550781
2021-05-07,289.9700012207031,291.07000732421875,287.7699890136719,290.92999267578125,6099200,290.92999267578125
2021-05-10,292.3500061035156,295.0799865722656,292.07000732421875,292.3299865722656,4537800,292.3299865722656
2021-05-11,289.8399963378906,290.510009765625,284.2900085449219,285.6300048828125,6813500,285.6300048828125
2021-05-12,285.4599914550781,286.1199951171875,282.54998779296875,282.9100036621094,5308800,282.9100036621094
2021-05-13,282.9100036621094,288.3699951171875,282.8500061035156,286.8999938964844,5244100,286.8999938964844
2021-05-14,288.6700134277344,291.3800048828125,288.6700134277344,290.67999267578125,4260600,290.67999267578125
2021-05-17,289.989990234375,290.4700012207031,288.07000732421875,289.2200012207031,3883300,289.2200012207031
2021-05-18,290.20001220703125,290.30999755859375,287.239990234375,287.5899963378906,4356300,287.5899963378906
2021-05-19,284.1099853515625,286.55999755859375,282.57000732421875,286.2200012207031,5271300,286.2200012207031
2021-05-20,288.4100036621094,289.1400146484375,285.8999938964844,286.7300109863281,4141600,286.7300109863281
2021-05-21,287.1199951171875,289.3500061035156,286.75,287.739990234375,4230700,287.739990234375
2021-05-24,289.1099853515625,290.4100036621094,287.9100036621094,289.7300109863281,3973300,289.7300109863281
2021-05-25,290.19000244140625,291.6000061035156,287.1099853515625,287.20001220703125,4752300,287.20001220703125
2021-05-26,289.6400146484375,289.6400146484375,285.75,287.3299865722656,4756300,287.3299865722656
2021-05-27,288.57000732421875,289.989990234375,286.57000732421875,289.29998779296875,6602100,289.29998779296875
2021-05-28,289.67999267578125,290.4599914550781,288.2300109863281,289.44000244140625,4522500,289.44000244140625
2021-06-01,291.5199890136719,292.07000732421875,288.80999755859375,289.8399963378906,3335800,289.8399963378906
2021-06-02,290.8500061035156,290.8999938964844,289.2200012207031,290.0199890136719,3517100,290.0199890136719
2021-06-03,288.3599853515625,293.2699890136719,288.2799987792969,291.9700012207031,4099400,291.9700012207031
2021-06-04,292.9100036621094,293.0799865722656,291.45001220703125,292.5199890136719,3271100,292.5199890136719
2021-06-07,292.55999755859375,292.5799865722656,288.8399963378906,289.4599914550781,4441000,289.4599914550781
2021-06-08,289.17999267578125,289.8999938964844,285.70001220703125,289.19000244140625,5035900,289.19000244140625
2021-06-09,288.8800048828125,289.0899963378906,287.04998779296875,288.5799865722656,3501800,288.5799865722656
2021-06-10,289.8800048828125,290.80999755859375,284.67999267578125,284.9100036621094,4039200,284.9100036621094
2021-06-11,285.45001220703125,287.3599853515625,285.0199890136719,286.82000732421875,3524200,286.82000732421875
2021-06-14,286.6600036621094,286.8500061035156,281.5199890136719,283.5299987792969,6100500,283.5299987792969
2021-06-15,284.4599914550781,284.9599914550781,282.6499938964844,283.94000244140625,3758700,283.94000244140625
2021-06-16,283.7300109863281,284.79998779296875,281.0799865722656,283.1099853515625,5626800,283.1099853515625
2021-06-17,284.2900085449219,284.5,277.55999755859375,278.69000244140625,7134200,278.69000244140625
2021-06-18,276.5,276.9800109863281,272.4599914550781,274.0400085449219,12565800,274.0400085449219
2021-06-21,275.6199951171875,278.8500061035156,275.42999267578125,277.1000061035156,5482700,277.1000061035156
2021-06-22,277.57000732421875,277.7099914550781,275.92999267578125,276.9200134277344,5224700,276.9200134277344
2021-06-23,276.8900146484375,277.0,274.54998779296875,274.6600036621094,4533100,274.6600036621094
2021-06-24,275.0,276.5799865722656,274.04998779296875,275.489990234375,5453900,275.489990234375
2021-06-25,276.3699951171875,279.30999755859375,275.3500061035156,278.3800048828125,5577100,278.3800048828125
2021-06-28,278.82000732421875,279.05999755859375,275.6000061035156,276.6099853515625,4024600,276.6099853515625
2021-06-29,276.69000244140625,277.9800109863281,275.25,276.2099914550781,4470500,276.2099914550781
2021-06-30,275.8900146484375,278.44000244140625,275.6600036621094,277.9200134277344,4474100,277.9200134277344
2021-07-01,278.20001220703125,280.29998779296875,277.54998779296875,280.1700134277344,3647200,280.1700134277344
2021-07-02,281.4100036621094,281.4100036621094,278.57000732421875,279.1199951171875,3682800,279.1199951171875
2021-07-06,278.2799987792969,278.2799987792969,275.1000061035156,277.32000732421875,4401500,277.32000732421875
2021-07-07,275.989990234375,279.69000244140625,275.79998779296875,279.239990234375,4412600,279.239990234375
2021-07-08,276.989990234375,277.739990234375,273.1600036621094,274.1000061035156,5370500,274.1000061035156
2021-07-09,276.0299987792969,280.8800048828125,275.739990234375,280.489990234375,4896000,280.489990234375
2021-07-12,279.04998779296875,282.2200012207031,278.2699890136719,280.1099853515625,4282500,280.1099853515625
2021-07-13,280.1099853515625,280.4100036621094,278.3599853515625,279.2099914550781,3136300,279.2099914550781
2021-07-14,279.07000732421875,280.760009765625,277.7699890136719,278.30999755859375,4108000,278.30999755859375
2021-07-15,277.1300048828125,280.6400146484375,277.0899963378906,279.7200012207031,3274700,279.7200012207031
2021-07-16,280.92999267578125,280.92999267578125,277.2200012207031,277.8999938964844,3436100,277.8999938964844
2021-07-19,274.2099914550781,275.5,270.7300109863281,272.6600036621094,5231900,272.6600036621094
2021-07-20,272.6600036621094,277.80999755859375,272.0,276.8900146484375,4737000,276.8900146484375
2021-07-21,277.6400146484375,280.9200134277344,277.6300048828125,279.8800048828125,3435900,279.8800048828125
2021-07-22,278.5899963378906,279.2699890136719,277.4200134277344,277.70001220703125,2565700,277.70001220703125
2021-07-23,279.04998779296875,279.9200134277344,277.739990234375,278.489990234375,3217500,278.489990234375
2021-07-26,277.7799987792969,280.25,277.7799987792969,278.79998779296875,2423800,278.79998779296875
2021-07-27,278.07000732421875,281.0899963378906,276.9100036621094,280.7799987792969,3390300,280.7799987792969
2021-07-28,280.79998779296875,280.9800109863281,277.6000061035156,278.1000061035156,3794000,278.1000061035156
2021-07-29,279.2900085449219,281.239990234375,279.0799865722656,279.760009765625,3543600,279.760009765625
2021-07-30,280.010009765625,281.0799865722656,277.6000061035156,278.2900085449219,3607400,278.2900085449219
2021-08-02,279.30999755859375,281.9800109863281,277.7300109863281,278.1400146484375,3091200,278.1400146484375
2021-08-03,279.04998779296875,282.510009765625,276.7699890136719,281.79998779296875,3630600,281.79998779296875
2021-08-04,280.1700134277344,280.9200134277344,278.6400146484375,278.7799987792969,3024600,278.7799987792969
2021-08-05,280.1600036621094,282.0,278.3299865722656,280.2099914550781,3584900,280.2099914550781
2021-08-06,281.82000732421875,285.8299865722656,281.5,285.6300048828125,4831900,285.6300048828125
2021-08-09,287.8599853515625,288.7300109863281,286.05999755859375,287.2300109863281,3676500,287.2300109863281
2021-08-10,287.010009765625,289.05999755859375,286.0,288.94000244140625,3134100,288.94000244140625
2021-08-11,289.45001220703125,291.82000732421875,288.8299865722656,291.2799987792969,3475100,291.2799987792969
2021-08-12,291.80999755859375,291.80999755859375,288.92999267578125,290.239990234375,3170300,290.239990234375
2021-08-13,290.6099853515625,291.04998779296875,287.1199951171875,287.8900146484375,3115200,287.8900146484375
2021-08-16,287.0,289.489990234375,285.2099914550781,289.45001220703125,3562300,289.45001220703125
2021-08-17,288.5299987792969,290.7699890136719,287.6000061035156,289.1000061035156,3626300,289.1000061035156
2021-08-18,289.0,290.07000732421875,285.95001220703125,286.3599853515625,3880500,286.3599853515625
2021-08-19,284.9599914550781,287.1499938964844,283.9800109863281,285.1300048828125,3393100,285.1300048828125
2021-08-20,284.9599914550781,285.9200134277344,283.95001220703125,285.2699890136719,2846100,285.2699890136719
2021-08-23,287.3800048828125,287.3800048828125,285.3900146484375,285.6199951171875,2956500,285.6199951171875
2021-08-24,286.010009765625,286.5799865722656,284.17999267578125,286.0199890136719,3185000,286.0199890136719
2021-08-25,286.20001220703125,288.55999755859375,285.2200012207031,287.29998779296875,2973300,287.29998779296875
2021-08-26,288.1600036621094,288.1700134277344,284.989990234375,285.2699890136719,3340300,285.2699890136719
2021-08-27,285.6199951171875,286.7099914550781,285.1199951171875,286.6000061035156,3484400,286.6000061035156
2021-08-30,286.29998779296875,287.0400085449219,285.0199890136719,285.6600036621094,3505200,285.6600036621094
2021-08-31,285.2799987792969,286.3299865722656,284.760009765625,285.7699890136719,6497800,285.7699890136719
2021-09-01,286.5899963378906,287.1400146484375,284.8500061035156,285.260009765625,3323200,285.260009765625
2021-09-02,285.3500061035156,286.44000244140625,284.2099914550781,285.04998779296875,3969800,285.04998779296875
2021-09-03,284.29998779296875,284.82000732421875,281.7099914550781,281.8900146484375,4495100,281.8900146484375
2021-09-07,281.9100036621094,281.9100036621094,278.7300109863281,278.8999938964844,4863900,278.8999938964844
2021-09-08,278.17999267578125,279.95001220703125,277.5899963378906,279.3399963378906,4646800,279.3399963378906
2021-09-09,278.9100036621094,280.1099853515625,278.3699951171875,278.6099853515625,3683700,278.6099853515625
2021-09-10,279.9700012207031,279.9700012207031,277.489990234375,277.6000061035156,4552300,277.6000061035156
2021-09-13,278.3599853515625,280.8399963378906,277.82000732421875,279.9200134277344,4601900,279.9200134277344
2021-09-14,280.5400085449219,280.7799987792969,276.3599853515625,277.20001220703125,5283200,277.20001220703125
2021-09-15,277.6000061035156,279.05999755859375,276.6700134277344,278.17999267578125,3883500,278.17999267578125
2021-09-16,278.9599914550781,279.2099914550781,276.2099914550781,277.510009765625,4210000,277.510009765625
2021-09-17,277.6400146484375,281.0,275.4200134277344,276.760009765625,15863300,276.760009765625
2021-09-20,273.04998779296875,274.9100036621094,271.3599853515625,274.20001220703125,7644000,274.20001220703125
2021-09-21,276.0299987792969,276.2200012207031,272.5899963378906,273.17999267578125,4648400,273.17999267578125
2021-09-22,276.2799987792969,276.6099853515625,273.6700134277344,274.07000732421875,5018400,274.07000732421875
2021-09-23,275.1499938964844,279.70001220703125,275.010009765625,278.1199951171875,4731600,278.1199951171875
2021-09-24,278.29998779296875,279.1300048828125,277.4100036621094,277.8699951171875,3106100,277.8699951171875
2021-09-27,279.7699890136719,280.6300048828125,278.1199951171875,279.7200012207031,3358400,279.7200012207031
2021-09-28,279.1400146484375,281.3800048828125,275.82000732421875,276.7900085449219,4959500,276.7900085449219
2021-09-29,277.0299987792969,278.7799987792969,275.95001220703125,277.2900085449219,2952000,277.2900085449219
2021-09-30,278.3699951171875,278.3699951171875,272.8399963378906,272.94000244140625,5187900,272.94000244140625
2021-10-01,273.0199890136719,277.510009765625,272.2200012207031,275.7099914550781,3950700,275.7099914550781
2021-10-04,274.67999267578125,276.9599914550781,273.04998779296875,273.6400146484375,4307000,273.6400146484375
2021-10-05,273.8599853515625,279.6700134277344,273.20001220703125,278.04998779296875,5069400,278.04998779296875
2021-10-06,276.2799987792969,280.3900146484375,274.6099853515625,280.2200012207031,3866100,280.2200012207031
2021-10-07,282.1400146484375,284.989990234375,282.1400146484375,282.95001220703125,3794200,282.95001220703125
2021-10-08,282.5899963378906,284.7200012207031,281.7099914550781,284.1400146484375,2299900,284.1400146484375
2021-10-11,284.42999267578125,285.6099853515625,280.79998779296875,280.92999267578125,2907900,280.92999267578125
2021-10-12,281.4599914550781,281.5199890136719,278.2099914550781,278.6199951171875,3770800,278.6199951171875
2021-10-13,278.4700012207031,279.4100036621094,275.54998779296875,277.8999938964844,3311400,277.8999938964844
2021-10-14,280.80999755859375,282.3800048828125,279.29998779296875,281.6400146484375,3646400,281.6400146484375
2021-10-15,283.94000244140625,284.9700012207031,282.2699890136719,284.2099914550781,4313700,284.2099914550781
2021-10-18,282.8299865722656,283.510009765625,281.57000732421875,282.5899963378906,3551500,282.5899963378906
2021-10-19,283.6000061035156,285.1499938964844,283.04998779296875,284.8299865722656,2682700,284.8299865722656
2021-10-20,284.3399963378906,287.70001220703125,284.32000732421875,287.489990234375,3147600,287.489990234375
2021-10-21,286.989990234375,287.2799987792969,285.25,286.82000732421875,2488800,286.82000732421875
2021-10-22,287.6600036621094,289.79998779296875,286.239990234375,289.239990234375,3406500,289.239990234375
2021-10-25,289.70001220703125,290.4700012207031,287.6000061035156,290.260009765625,3142900,290.260009765625
2021-10-26,290.6499938964844,292.2200012207031,290.29998779296875,290.8500061035156,3872300,290.8500061035156
2021-10-27,290.8500061035156,290.95001220703125,287.6400146484375,287.7799987792969,3691500,287.7799987792969
2021-10-28,288.2099914550781,289.8599853515625,287.20001220703125,289.7200012207031,3300100,289.7200012207031
2021-10-29,288.80999755859375,290.0,286.739990234375,287.010009765625,4420300,287.010009765625
2021-11-01,288.04998779296875,288.4200134277344,285.6199951171875,286.239990234375,2889500,286.239990234375
2021-11-02,286.6099853515625,288.5,285.2200012207031,287.92999267578125,3838300,287.92999267578125
2021-11-03,287.2099914550781,288.8800048828125,286.1300048828125,288.7200012207031,2773100,288.7200012207031
2021-11-04,289.1300048828125,289.1300048828125,285.25,287.69000244140625,3426300,287.69000244140625
2021-11-05,288.8299865722656,290.70001220703125,286.82000732421875,287.8800048828125,3581100,287.8800048828125
2021-11-08,290.0,295.6499938964844,288.6099853515625,288.79998779296875,4721000,288.79998779296875
2021-11-09,288.7900085449219,288.989990234375,285.29998779296875,286.3500061035156,3587200,286.3500061035156
2021-11-10,286.489990234375,287.239990234375,284.5199890136719,285.32000732421875,3421700,285.32000732421875
2021-11-11,286.5,287.07000732421875,284.25,284.6499938964844,2861000,284.6499938964844
2021-11-12,284.8800048828125,286.1000061035156,283.79998779296875,285.989990234375,2917000,285.989990234375
2021-11-15,286.6000061035156,286.989990234375,284.239990234375,284.6700134277344,3217300,284.6700134277344
2021-11-16,284.4700012207031,285.1600036621094,283.1199951171875,283.3599853515625,4204200,283.3599853515625
2021-11-17,283.1199951171875,283.1199951171875,280.8999938964844,281.5899963378906,3740800,281.5899963378906
2021-11-18,281.1000061035156,281.75,279.25,280.6300048828125,3338000,280.6300048828125
2021-11-19,280.9599914550781,280.9700012207031,278.010009765625,279.989990234375,4529200,279.989990234375
2021-11-22,280.7300109863281,286.44000244140625,280.010009765625,284.9700012207031,5036000,284.9700012207031
2021-11-23,285.1499938964844,288.7300109863281,285.04998779296875,288.55999755859375,4490100,288.55999755859375
2021-11-24,287.44000244140625,288.32000732421875,286.0899963378906,287.2799987792969,4924100,287.2799987792969
2021-11-26,280.2799987792969,284.7099914550781,279.760009765625,283.0899963378906,4440700,283.0899963378906
2021-11-29,284.0,284.9800109863281,281.4200134277344,282.1199951171875,5390900,282.1199951171875
2021-11-30,279.94000244140625,280.20001220703125,275.8900146484375,276.69000244140625,9925300,276.69000244140625
2021-12-01,279.5400085449219,281.7200012207031,274.7900085449219,275.0,5165100,275.0
2021-12-02,276.67999267578125,280.3699951171875,275.2900085449219,279.0899963378906,4924800,279.0899963378906
2021-12-03,278.7099914550781,279.9700012207031,275.2699890136719,277.42999267578125,5925000,277.42999267578125
2021-12-06,278.7300109863281,283.1700134277344,278.7300109863281,281.3800048828125,5524200,281.3800048828125
2021-12-07,282.4200134277344,285.4100036621094,282.1199951171875,284.9700012207031,5766000,284.9700012207031
2021-12-08,284.9700012207031,285.9700012207031,282.2799987792969,283.7200012207031,3255700,283.7200012207031
2021-12-09,283.7699890136719,284.95001220703125,281.7799987792969,284.5199890136719,3445500,284.5199890136719
2021-12-10,285.489990234375,288.5,284.2300109863281,288.2300109863281,4109800,288.2300109863281
2021-12-13,288.5,291.5799865722656,285.8399963378906,290.010009765625,4887500,290.010009765625
2021-12-14,289.6700134277344,296.4100036621094,289.6700134277344,295.0299987792969,5992200,295.0299987792969
2021-12-15,295.82000732421875,296.5,292.80999755859375,294.5799865722656,5598200,294.5799865722656
2021-12-16,296.8800048828125,301.5799865722656,295.1000061035156,300.1700134277344,6538100,300.1700134277344
2021-12-17,297.8500061035156,298.0,292.3500061035156,293.6600036621094,12719500,293.6600036621094
2021-12-20,290.7699890136719,291.5799865722656,287.5899963378906,289.6099853515625,5456200,289.6099853515625
2021-12-21,292.1400146484375,295.4100036621094,291.5,293.239990234375,3929100,293.239990234375
2021-12-22,292.8599853515625,294.57000732421875,291.739990234375,294.4100036621094,2445600,294.4100036621094
2021-12-23,295.2200012207031,296.7799987792969,294.2099914550781,294.489990234375,2898200,294.489990234375
2021-12-27,295.25,296.69000244140625,294.4599914550781,296.6700134277344,2807200,296.6700134277344
2021-12-28,296.9599914550781,299.7900085449219,296.79998779296875,298.2900085449219,2572900,298.2900085449219
2021-12-29,299.2300109863281,300.6499938964844,298.8599853515625,299.4599914550781,2687300,299.4599914550781
2021-12-30,300.8800048828125,301.6499938964844,299.739990234375,299.9800109863281,2300000,299.9800109863281
2021-12-31,299.94000244140625,300.69000244140625,298.8399963378906,299.0,2932200,299.0
2022-01-03,300.1000061035156,301.29998779296875,299.20001220703125,300.7900085449219,3570300,300.7900085449219
2022-01-04,301.6499938964844,309.2099914550781,301.6499938964844,308.5299987792969,6003300,308.5299987792969
2022-01-05,309.8699951171875,314.4800109863281,309.5,309.9200134277344,6888300,309.9200134277344
2022-01-06,312.9800109863281,314.1099853515625,310.2200012207031,313.2200012207031,5137200,313.2200012207031
2022-01-07,315.55999755859375,320.20001220703125,314.1400146484375,319.7799987792969,5618300,319.7799987792969
2022-01-10,321.3999938964844,322.1000061035156,315.1199951171875,318.92999267578125,5812300,318.92999267578125
2022-01-11,318.6099853515625,320.0,315.0400085449219,319.79998779296875,4247900,319.79998779296875
2022-01-12,320.6199951171875,321.04998779296875,317.260009765625,320.3900146484375,3580400,320.3900146484375
2022-01-13,321.0,323.4700012207031,320.1000061035156,321.260009765625,4277900,321.260009765625
2022-01-14,318.8699951171875,324.3999938964844,316.5,324.1300048828125,4913700,324.1300048828125
2022-01-18,322.2200012207031,323.2900085449219,318.07000732421875,320.2900085449219,5764200,320.2900085449219
2022-01-19,321.3500061035156,321.3500061035156,314.5799865722656,314.75,6086400,314.75
2022-01-20,315.5799865722656,317.17999267578125,310.67999267578125,311.010009765625,4402300,311.010009765625
2022-01-21,309.989990234375,311.0199890136719,304.1400146484375,305.2200012207031,6535400,305.2200012207031
2022-01-24,299.70001220703125,304.7300109863281,296.0799865722656,303.7300109863281,8504200,303.7300109863281
2022-01-25,301.8699951171875,309.1300048828125,294.80999755859375,307.19000244140625,6435400,307.19000244140625
2022-01-26,310.3999938964844,313.3299865722656,306.57000732421875,309.260009765625,6119400,309.260009765625
2022-01-27,311.70001220703125,315.9200134277344,305.30999755859375,307.6700134277344,5053200,307.6700134277344
2022-01-28,307.67999267578125,313.2900085449219,304.07000732421875,312.8999938964844,5238200,312.8999938964844
2022-01-31,312.0,313.29998779296875,307.8399963378906,313.0199890136719,5237600,313.0199890136719
2022-02-01,312.6400146484375,314.6000061035156,310.30999755859375,313.9599914550781,4347200,313.9599914550781
2022-02-02,313.57000732421875,320.1600036621094,313.0,319.6000061035156,4632200,319.6000061035156
2022-02-03,319.3299865722656,319.6499938964844,314.6099853515625,315.2300109863281,4151500,315.2300109863281
2022-02-04,315.8699951171875,317.8399963378906,312.70001220703125,314.989990234375,3654700,314.989990234375
2022-02-07,314.9100036621094,318.2200012207031,312.05999755859375,316.510009765625,3129100,316.510009765625
2022-02-08,318.2699890136719,322.6499938964844,316.0,321.44000244140625,6237800,321.44000244140625
2022-02-09,323.79998779296875,325.6300048828125,321.5400085449219,322.3800048828125,3995900,322.3800048828125
2022-02-10,320.989990234375,322.4599914550781,318.489990234375,319.8500061035156,7079700,319.8500061035156
2022-02-11,320.010009765625,323.1199951171875,317.739990234375,319.1400146484375,7493400,319.1400146484375
